num_itr,sup_err
340.0,0.12806227803230294
380.0,0.11760282516479492
370.0,0.09389710426330569
370.0,0.0984701961278916
430.0,0.09169669449329376
490.0,0.08168046176433572
510.0,0.07611775398254395
590.0,0.07992149144411095
620.0,0.06609161198139196
630.0,0.0641807913780213
760.0,0.061380662024021204
760.0,0.05327448248863223
800.0,0.045917853713035583
900.0,0.04806776344776162
940.0,0.041905418038368225
1040.0,0.03901779651641846
1140.0,0.040266245603561485
1120.0,0.03541731834411625
1360.0,0.03020796179771429
1440.0,0.0326992422342301
1570.0,0.027239590883255047
1840.0,0.026233166456222617
1860.0,0.024964157491922455
2100.0,0.02208518981933602
2210.0,0.024043835699558327
2400.0,0.02302107587456704
2730.0,0.019552918151021045
3360.0,0.01840786729007967
3650.0,0.018516940064728336
4080.0,0.018433272838592543
14940.0,0.01704341173171997
15120.0,0.018344670534133925
