num_itr,sup_err_7,sup_err_5,sup_err_3,sup_err_9
50.0,0.1537756696343422,0.1640395312533655,0.0997601761446276,0.4803291708230973
100.0,0.1305037974343577,0.0615294873714447,0.101436601482419,0.232819139957428
150.0,0.2545085190758982,0.0477184504270554,0.0752216279506683,0.15784414485096943
200.0,1.1327693699822703,0.0415019094944,0.051376536488533,0.10918211936950689
250.0,0.0648289620876312,0.0396557152271271,0.0922467797026911,0.23163393139839172
300.0,0.0390116870403289,0.0399333438799658,0.0483507364988327,0.10591945052146912
350.0,0.0354044288396835,0.035563179753808,0.0505864298866072,0.09264284372329717
400.0,0.0342616885900497,0.0338535606861115,0.0428753397391119,0.07886156579115777
450.0,0.032110571861267,0.03037528693676,0.0703155635819712,0.04731935262680054
500.0,0.0312637984752655,0.0465716882572451,0.0769893093929567,0.03160020709037781
550.0,0.0311201061085739,0.028577446937561,0.0938662379012384,0.03518489748239523
600.0,0.02861288189888,0.0282789352713734,0.0509654055713326,0.07899412512779241
650.0,0.0278006047010421,0.0443248837218561,0.0504308021590986,0.04423213005065921
700.0,0.0260078161954879,0.0252529233694077,0.0898663788066187,0.14214714946137974
750.0,0.0252935588359832,0.0292339003608503,0.0729490457997599,0.02539250254631048
800.0,0.024807184934616,0.0332688144371786,0.0334232333480031,0.038662489074340556
850.0,0.023862212896347,0.0476189120636263,0.0362255661711969,0.025723574253788684
900.0,0.0238705426454544,0.0233965814113617,0.0683713345752039,0.054818198084831266
950.0,0.0226840078830719,0.0271705365703383,0.0730218677745142,0.08300361037254333
1000.0,0.021966964006424,0.0265939380005875,0.06636186828473,0.04239311814308172
1050.0,0.0212092846632004,0.0346894985959806,0.0566853410527983,0.028171062469482422
1100.0,0.0246066036597767,0.0313315293715277,0.0499742529318609,0.07223513116696267
1150.0,0.0211635529994965,0.0207842588424683,0.0588559932039061,0.05390006303787237
1200.0,0.0196526944637298,0.0230019292757788,0.0461584418044367,0.04441002011299139
1250.0,0.0190649926662445,0.0240906323269882,0.0650594993458071,0.02995038032531744
1300.0,0.0194901577160635,0.0212764739990234,0.064999537073163,0.020636424422264182
1350.0,0.0185926109552383,0.0197274535894394,0.0773188411221781,0.03493675589561468
1400.0,0.0188361406326294,0.0257922816053906,0.0713183595762529,0.03282615542411804
1450.0,0.0179654657840728,0.0196373159960785,0.0517512201295176,0.01845701736965566
1500.0,0.0176440328359604,0.0191971436142921,0.0768555267677584,0.019609794020652854
1550.0,0.0172432661056519,0.0189798325300216,0.034364733415714,0.19284307956695557
1600.0,0.0169896185398102,0.0219124215618649,0.0619014254734793,0.05392439663410187
1650.0,0.0176656111107149,0.0184015333652496,0.0462538148640305,0.01659480482339863
1700.0,0.0166804268956184,0.0222936938480415,0.0488972528801241,0.03673963993787767
1750.0,0.0162667036056518,0.0248021422848978,0.0372564229546696,0.0617518424987793
1800.0,0.0160915851593017,0.0277846581266203,0.0729699372277536,0.03977236151695257
1850.0,0.0159943476319313,0.029044461898593,0.0310011333749571,0.08809267123797326
1900.0,0.0156318545341491,0.0284014134631434,0.052352128081111,0.019092063881544163
1950.0,0.0154747664928437,0.0236971820668259,0.0704673840627947,0.022875139060488436
2000.0,0.0156004577875137,0.0170979797840118,0.0454182862267771,0.017123609781265314
2050.0,0.0173972151205816,0.0171894878149032,0.0472175530121603,0.028757154472259572
2100.0,0.0161033361182489,0.0184864248112717,0.0690369321928301,0.0481186658143998
2150.0,0.0148857980966568,0.0208938005343952,0.0535095981285849,0.015193298459053095
2200.0,0.0180605030582228,0.0227002832070866,0.0507910936103144,0.036280214786529597
2250.0,0.0147473365068435,0.0276301479862013,0.0584366559014597,0.01439115405082711
2300.0,0.0146235302090645,0.0235254778490343,0.0499991490469255,0.025462312154559186
2350.0,0.0146051794290543,0.0163517147302627,0.0572121455297747,0.014086395502090482
2400.0,0.0146370008587837,0.0157195329666138,0.0702361701951304,0.013899110257625635
2450.0,0.0144224241375923,0.0166603713660151,0.0653447969780245,0.01377859711647042
2500.0,0.0148568749427796,0.0268443557397404,0.0548593304083624,0.013546921312809046
2550.0,0.0150693133473396,0.0209180484489479,0.0640067770109453,0.013399526476860074
2600.0,0.0161903365478792,0.0285969111100712,0.0466781756804266,0.02359871891894727
2650.0,0.017663202710537,0.0222968491689243,0.0757310925946512,0.014588020272640279
2700.0,0.0141582638025284,0.0154445469379425,0.0503132953272142,0.012956701219081948
2750.0,0.0149278477729239,0.0225164941475668,0.0568701229021826,0.015132397413253812
2800.0,0.0140522792935371,0.019063192881731,0.0602274327502527,0.01684517738976865
2850.0,0.0137980282306671,0.0210326290653029,0.0647794022188463,0.02379316091537481
2900.0,0.0146896629557886,0.0229961420373001,0.0468202321753778,0.024148732423782404
2950.0,0.0136053860187531,0.0235792747662344,0.0596125698612013,0.017937764525413513
3000.0,0.0148821496368327,0.022184622936038,0.0496324761734285,0.017289519309997586
3050.0,0.0133572146296501,0.020616119258193,0.0388159356043615,0.012922175228595803
3100.0,0.0133000090718269,0.0299604455904045,0.0425203419254103,0.013059675693512018
3150.0,0.0131809636950493,0.0191845870540419,0.0574896871075907,0.012333840131759685
3200.0,0.0131117403507232,0.0211840099618711,0.0479039973542967,0.011775486171245644
3250.0,0.0132934674620629,0.0280801984445133,0.0479440814779081,0.01163063943386082
3300.0,0.0129852816462517,0.0233667190150299,0.0494220866785326,0.011653102934360574
3350.0,0.0132714584469796,0.0214475090579071,0.0445760763213911,0.014572829008102473
3400.0,0.0131524801254273,0.0267798243985453,0.0617611384914198,0.01413084612795501
3450.0,0.013719969891099,0.0154287428558745,0.0530287376568594,0.011884793169883778
3500.0,0.014286549292592,0.0172933745161572,0.0363520211503782,0.011479262724606087
3550.0,0.0127262324094772,0.0196780110672989,0.045715922020463,0.011630259454250391
3600.0,0.0126785710453987,0.0230992096439877,0.0569714433477201,0.010817028582096128
3650.0,0.0145099298060813,0.0191150172577181,0.0491221523807325,0.010935544967651367
3700.0,0.0139716048688569,0.0258069927767792,0.0395676135049143,0.010609731078147916
3750.0,0.0155162713454046,0.016263238616375,0.0487399636731424,0.010597534477710766
3800.0,0.0124178379774094,0.0208890265748777,0.0570283844099321,0.010521538555622156
3850.0,0.0126643986404815,0.021662778683094,0.0512170358524599,0.021283583246258786
3900.0,0.0142869441733637,0.0275748218373337,0.0409617214427271,0.012967030979780247
3950.0,0.0124221220612526,0.0218604314104595,0.0587265728936472,0.010400176048278822
4000.0,0.012283094227314,0.0226601171270885,0.0489353775010386,0.010407231748104123
4050.0,0.0122680440545082,0.0205574235842505,0.058616632126359,0.010250285267829937
4100.0,0.0140667320192733,0.017414394296793,0.0385304517076292,0.010079562664032024
4150.0,0.0123859196901321,0.0235971598849573,0.0567629537508764,0.016440787814644864
4200.0,0.012350618839264,0.0181623971984663,0.0637138127312937,0.009948350489139585
4250.0,0.012863237872807,0.0178995649293938,0.0630189343319216,0.009842649102210999
4300.0,0.0122824683785438,0.0212825271264591,0.0417284681425371,0.009814985096454676
4350.0,0.0121676251292229,0.0189134734646359,0.0527065894530096,0.010968988292006543
4400.0,0.0120671018958092,0.0247937343046942,0.0533752790615835,0.011436003722337773
4450.0,0.012214754238812,0.019099676512269,0.0663772388325014,0.009619072079658522
4500.0,0.0120388269424439,0.017608599308005,0.0490941940770426,0.013749191999522736
4550.0,0.0119406655430794,0.0153082446158805,0.0410155667887011,0.00958941876888278
