0,1,2,3,4,5,6,7,8,9,10,11
1.0,0.8888888888888888,0.001290092105698371,0.0006830809899833221,0.0008545325574904204,-0.0005526371908541632,0.007400207155183969,-0.0017622014562196603,0.0037732242007125372,0.0024718753611530403,0.0025262741636953587,0.002192481362221193
1.0,0.8787878787878788,0.0012771201623976239,0.0006802887501702492,0.0008482388489483032,-0.0005457801087148747,0.007287201908395564,-0.0017391664270002204,0.0037305845617301293,0.0024456677243317607,0.0024977954084883023,0.002169783186236413
1.0,0.8686868686868687,0.0012640844427282848,0.0006773044841143283,0.0008418209494463496,-0.000538943196336137,0.007175375804990423,-0.0017162508364842114,0.0036878886188888983,0.002419371640438121,0.0024692988105017135,0.002146982615120275
1.0,0.8585858585858586,0.0012509845245367774,0.0006741299994528881,0.0008352742124663121,-0.0005321255093687811,0.007064702743234648,-0.0016934498748379233,0.0036451402306248793,0.0023929920039870863,0.002440785654634711,0.0021240889918926033
1.0,0.8484848484848485,0.0012378221673997817,0.0006707691795351064,0.000828600791555073,-0.0005253254885785271,0.0069551607303753255,-0.001670760462568373,0.003602342957819559,0.002366530864604478,0.0024122565032122824,0.0021011041346394514
1.0,0.8383838383838383,0.0012246038864145979,0.0006672254130064679,0.0008218114308761162,-0.0005185479627424529,0.006846725150453297,-0.0016481851567993705,0.0035595068565822886,0.0023399814889905786,0.0023837152462492708,0.002078024248085515
1.0,0.8282828282828283,0.0012113184761373753,0.0006635011980408834,0.000814889656213551,-0.0005117861758906216,0.006739372106564583,-0.0016257144534289312,0.0035166186450613043,0.0023133648957711223,0.0023551570269639836,0.002054864724412154
1.0,0.8181818181818181,0.0011979735079412671,0.0006596005349867167,0.000807847802632261,-0.0005050427054498265,0.006633078788882758,-0.0016033499224782056,0.003473691253545994,0.0022866731996559766,0.0023265851304704625,0.0020316204434911805
1.0,0.8080808080808081,0.00118457366844889,0.0006555296370653887,0.0008006912393969174,-0.0004983214011043877,0.006527823760988706,-0.0015810896349914762,0.0034307349047148147,0.0022599062168094305,0.0022980026688447707,0.0020082938787155816
1.0,0.797979797979798,0.0011711126640923802,0.0006512858847076814,0.0007934153228715685,-0.0004916137595262387,0.006423582136359969,-0.001558931500519449,0.0033877379605347507,0.002233070612192425,0.0022694053033188136,0.001984886377059913
1.0,0.7878787878787878,0.0011575884159685254,0.0006468721618195952,0.0007860201756448752,-0.00048491862784910136,0.0063203326420047225,-0.0015368713600264587,0.0033446997776248946,0.0022061717824119744,0.002240791758194422,0.001961400630222923
1.0,0.7777777777777778,0.0011440162177693738,0.0006422986566994935,0.0007785198392884185,-0.00047824664605320875,0.006218055104647045,-0.0015149119030681642,0.0033016466957327185,0.002179199024938279,0.0022121716369887076,0.0019378371325424293
1.0,0.7676767676767676,0.0011303897712756214,0.0006375649862628577,0.0007709099289108805,-0.0004715919989514482,0.006116727471496139,-0.0014930488285734012,0.0032585690362510566,0.0021521609717417498,0.002183540953878375,0.0019141988814756269
1.0,0.7575757575757576,0.001116711426926555,0.0006326769498088379,0.0007631938535660427,-0.0004649557146020764,0.006016324620581781,-0.001471282044728665,0.0032154715301080583,0.002125056685320118,0.0021549006996315896,0.0018904863609065694
1.0,0.7474747474747474,0.001102978364473136,0.0006276307854197099,0.0007553695909133261,-0.00045833452843931235,0.005916838198423139,-0.0014496049619672296,0.0031723506815635716,0.0020978950735272167,0.0021262498877723775,0.001866704974134566
1.0,0.7373737373737373,0.0010891958524223639,0.0006224345556980121,0.0007474434841065654,-0.0004517305602123721,0.005818235078461527,-0.0014280202349204528,0.003129214890905219,0.0020706715722864782,0.002097591303906499,0.0018428535224911413
1.0,0.7272727272727273,0.0010753626657489508,0.0006170911971577408,0.0007394156098379015,-0.000445143173500737,0.005720501428589635,-0.0014065242006481282,0.0030860636579958848,0.002043390320089694,0.0020689239091928836,0.0018189347220739064
1.0,0.7171717171717171,0.0010614803403120455,0.0006116029432187524,0.0007312882662197632,-0.0004385721128339608,0.005623616502559728,-0.0013851154997696353,0.0030428997384978717,0.002016052415030286,0.002040248643762241,0.001794950110802629
1.0,0.7070707070707071,0.0010475498313982333,0.0006059727488814345,0.0007230633750865425,-0.000432017173334731,0.005527561086262691,-0.00136379238557878,0.002999725204329169,0.001988659513703485,0.002011565981445738,0.0017709014049398903
1.0,0.696969696969697,0.0010335720927743906,0.0006002035230383972,0.0007147428416394818,-0.000425478150458627,0.005432316302832645,-0.0013425531321198379,0.0029565420273106637,0.0019612132298442784,0.0019828763824488375,0.0017467902757918382
1.0,0.6868686868686869,0.0010195475673817824,0.0005942979152230805,0.0007063286645798419,-0.0004189546138490024,0.005337864295850306,-0.0013213955898678316,0.0029133516967859417,0.0019337156063022097,0.001954179977992488,0.001722618235817239
1.0,0.6767676767676767,0.0010054781548174815,0.0005882592510685448,0.0006978225329185486,-0.00041244683159528375,0.00524418610650496,-0.001300319258106767,0.0028701566788853603,0.0019061671042121745,0.001925477851516941,0.0016983869158873359
1.0,0.6666666666666666,0.0009913643335513352,0.0005820899749803699,0.0006892264026984482,-0.00040595430142818437,0.005151263018390832,-0.0012793214884850397,0.0028269585615682898,0.0018785699188344984,0.0018967700443473482,0.0016740981390222062
1.0,0.6565656565656566,0.0009772068645819967,0.0005757953322161172,0.0006805357790203374,-0.00039948070140242634,0.005059083324008481,-0.00125840013160493,0.0027837598473181963,0.0018509190847333858,0.0018680548084274427,0.0016497546261287708
1.0,0.6464646464646464,0.0009630069617982644,0.0005693707913392661,0.0006717713629525677,-0.0003930141642631117,0.0049676144447146275,-0.0012375559016857673,0.0027405589415955473,0.0018232349500509827,0.0018393389999922889,0.0016253537851976967
1.0,0.6363636363636364,0.0009487653344799862,0.000562826239933006,0.0006629160400979114,-0.00038656613674780766,0.0048768547294172045,-0.0012167849892923137,0.00269736031692739,0.0017954999167050087,0.0018106166198044915,0.0016009011867307026
1.0,0.6262626262626263,0.0009344828660704626,0.0005561619174752322,0.0006539778891265108,-0.00038013250604062687,0.004786782322080067,-0.0011960865153121964,0.002654164346467391,0.0017677216917011162,0.0017818900955444224,0.0015763968875186303
1.0,0.6161616161616161,0.0009201604365476689,0.0005493804299464203,0.0006449586455687342,-0.0003737130552173167,0.004697380814843553,-0.0011754589544938918,0.0026109723077856403,0.0017399015825908862,0.001753159773271404,0.001551842296388956
1.0,0.606060606060606,0.0009057988684280159,0.0005424845727087268,0.0006358602690407296,-0.00036730754019628206,0.004608633266066631,-0.0011549004593675266,0.002567785589381537,0.0017120409692876024,0.0017244259182610574,0.0015272388012569362
1.0,0.5959595959595959,0.0008913993366456243,0.0005354777905981905,0.0006266808498158496,-0.0003609159907978663,0.004520525452366,-0.0011344119226578244,0.002524607939601514,0.001684138987052357,0.0016956889331332812,0.001502589527176649
1.0,0.5858585858585859,0.0008769619385614993,0.0005283692410508737,0.0006174256327834262,-0.00035454072300196345,0.004433037389862046,-0.0011139857360555501,0.0024814415322383667,0.0016561971272297707,0.0016669473385490833,0.0014778952510240534
1.0,0.5757575757575757,0.0008624881616996214,0.0005211435320905969,0.0006080996031005736,-0.00034817543311726443,0.004346161318068421,-0.0010936270849816205,0.0024382755460089023,0.001628222584762025,0.0016382051722886285,0.001453152489379969
1.0,0.5656565656565656,0.00084797862761533,0.0005138132256452999,0.0005987008471709643,-0.0003418232606956113,0.004259878244789989,-0.001073331912837389,0.0023951188636352765,0.0016002122059363903,0.001609460688836271,0.0014283660495971354
1.0,0.5555555555555556,0.0008334341459911673,0.0005063807205145405,0.000589230980393387,-0.000335483977038914,0.004174173382147587,-0.0010530987903909434,0.002351972340013224,0.0015721671163373774,0.0015807141436814933,0.0014035371708751698
1.0,0.5454545454545454,0.0008188555159094494,0.000498848389271439,0.00057969161242702,-0.0003291573622459593,0.004089032198428718,-0.0010329263211886774,0.0023088367578689892,0.001544088425365459,0.0015519657887195593,0.0013786670575817131
1.0,0.5353535353535352,0.0008042435280778439,0.0004912185698007671,0.0005700843214562576,-0.00032284318703410013,0.004004440404388473,-0.001012813110930749,0.002265712844780431,0.001515977205154164,0.0015232158549697632,0.0013537568959462985
1.0,0.5252525252525252,0.0007895989609923083,0.0004834935701463696,0.0005604106775157659,-0.00031654122727427334,0.003920383950411036,-0.0009927577928550851,0.002222601268964944,0.0014878345023792634,0.0014944645663200942,0.0013288078410957167
1.0,0.5151515151515151,0.0007749225845667067,0.0004756756714276665,0.0005506722300248906,-0.0003102512566429432,0.0038368490197138788,-0.0009727590156893189,0.0021795026350729355,0.0014596613429986366,0.001465712137029014,0.0013038210265836913
1.0,0.505050505050505,0.000760215122748848,0.00046776238152087363,0.0005408728651558705,-0.0003039720906830003,0.00375382440338056,-0.0009528150621308269,0.0021364135127081483,0.0014314603750714729,0.0014369594485517756,0.0012787954611219875
1.0,0.4949494949494949,0.0007454774246523339,0.0004597659355502573,0.0005310090761650101,-0.00029770557458800803,0.0036712917678463964,-0.0009329253424173107,0.0020933428271498926,0.001403228983460669,0.0014082052558021991,0.0012537366855762317
1.0,0.48484848484848475,0.0007307101710711664,0.00045168321415236634,0.0005210850598572449,-0.0002914503464671491,0.003589240568202435,-0.0009130882131277164,0.002050286529828436,0.0013749700812145324,0.0013794504989896557,0.0012286433769410838
1.0,0.4747474747474747,0.0007159145616681746,0.0004435161734819944,0.0005111017933234654,-0.00028520674230433284,0.003507657081115039,-0.0008933023427311382,0.002007245898151188,0.0013466848474850397,0.0013506955582470554,0.0012035173639529258
1.0,0.46464646464646464,0.0007010903337450882,0.00043526739939276493,0.0005010617967019474,-0.0002789733605237319,0.003426530235676562,-0.000873566528335857,0.0019642194728054377,0.0013183736380183234,0.0013219401165788076,0.0011783580051452085
1.0,0.4545454545454545,0.0006862387316283761,0.0004269387787960532,0.0004909659646133779,-0.000272750594008324,0.0033458466217317234,-0.0008538794655251838,0.0019212084957088084,0.001290037595286601,0.0012931845795390042,0.0011531671645888936
1.0,0.4444444444444444,0.0006713604668432653,0.0004185324014659705,0.0004808157297299039,-0.0002665382137224072,0.003265593904517097,-0.0008342399020100055,0.0018782132186449386,0.001261677568617267,0.0012644290834007545,0.0011279458199066595
1.0,0.43434343434343425,0.0006564562403006973,0.00041005033703931895,0.00047061251224031643,-0.00026033599181143153,0.00318575993671252,-0.0008146466003921902,0.0018352338536141565,0.0012332943866322527,0.001235673756215343,0.0011026949215717714
1.0,0.4242424242424242,0.000641526748484394,0.00040149462805898656,0.0004603577155280856,-0.0002541436996142034,0.003106332754970247,-0.0007950983380135673,0.001792270571190384,0.001204888858325928,0.0012069187149795955,0.0010774154068872999
1.0,0.41414141414141414,0.0006265726758895847,0.0003928672925641872,0.00045005272791354497,-0.000247961106484225,0.003027300575383857,-0.000775593900221244,0.0017493234961135698,0.0011764617721600396,0.0011781640694539675,0.0010521081920259478
1.0,0.404040404040404,0.0006115947053629764,0.0003841703283671119,0.0004396989280331376,-0.00024178798178118368,0.002948651788196368,-0.000756132088625661,0.0017063927159014106,0.00114801389178327,0.0011494099169398002,0.0010267741740430044
1.0,0.3939393939393939,0.0005965933955573853,0.00037540583849937257,0.0004292977414628151,-0.0002356238765350175,0.0028703751751450145,-0.0007367116492243582,0.001663477850665321,0.0011195456654088762,0.0011206563486447815,0.0010014139984314441
1.0,0.38383838383838376,0.0005815696571225914,0.00036657545173688163,0.00041885049203121033,-0.00022946894151449864,0.0027924590181538046,-0.0007173316300867522,0.0016205796938195043,0.0010910586408747409,0.0010919035197030052,0.0009760289504136181
1.0,0.3737373737373737,0.0005665240360708402,0.00035768141848883847,0.00040835822680973066,-0.000223322941238779,0.002714892324171027,-0.0006979905414353754,0.001577698073195543,0.0010625526627696007,0.0010631513550577309,0.000950619847376647
1.0,0.36363636363636354,0.0005514571560874086,0.0003487254788447822,0.0003978226460551253,-0.00021718542174248764,0.0026376642569866347,-0.0006786874797668347,0.001534832630316615,0.00103402895410308,0.001034400041547163,0.0009251872714070099
1.0,0.3535353535353535,0.0005363696710431673,0.0003397095839310185,0.0003872449344359631,-0.00021105622670101413,0.0025607639509620753,-0.0006594212176773884,0.0014919833805115252,0.0010054880119814234,0.001005649600316734,0.0008997321186739973
1.0,0.3434343434343434,0.0005212622253281474,0.000330635611561278,0.00037662639317045,-0.00020493512724698622,0.0024841807296213333,-0.0006401906208002073,0.0014491502007539772,0.0009769304998606166,0.0009769000859908069,0.000874255185083924
1.0,0.33333333333333326,0.0005061354472986443,0.0003215053867805629,0.0003659683651616673,-0.0001988218524828331,0.0024079040495085273,-0.0006209946051878342,0.00140633288529061,0.0009483571851372161,0.000948151583685934,0.0008487572200888382
1.0,0.3232323232323232,0.000490989975585262,0.0003123208115791019,0.00035527201147495186,-0.0001927162554453711,0.0023319235109775256,-0.0006018319791669021,0.0013635313817335919,0.0009197684423896325,0.0009194040568410771,0.000823239067148854
1.0,0.31313131313131304,0.00047582643218978146,0.0003030837004970491,0.00034453863761502515,-0.00018661810259139636,0.0022562288499177537,-0.0005827016260260349,0.0013207454568965596,0.0008911648880742391,0.0008906575370497183,0.0007977014583360226
1.0,0.303030303030303,0.0004606454320850028,0.0002937957847015598,0.00033376958401982077,-0.00018052705340743712,0.0021808098597098065,-0.0005636025772179766,0.001277974773189327,0.0008625474878667489,0.0008619121436491763,0.0007721450794195206
1.0,0.2929292929292928,0.00044544758126644954,0.00028445895377848335,0.0003229660079382315,-0.0001744430140793762,0.002105656621276025,-0.0005445335924420527,0.0012352191547068021,0.0008339163503598318,0.0008331678232797843,0.0007465707093782929
1.0,0.28282828282828276,0.0004302335003877848,0.0002750748910522416,0.0003121292058016836,-0.00016836564075841726,0.0020307590915615427,-0.0005254937371659341,0.0011924782819624626,0.0008052725099743474,0.0008044246391669145,0.0007209790380658312
1.0,0.2727272727272727,0.000415003777597036,0.00026564541336316353,0.0003012603705871545,-0.0001622947666661896,0.001956107526652074,-0.0005064818153263677,0.0011497518771436455,0.0007766161821243953,0.0007756825565074268,0.0006953707814510931
1.0,0.26262626262626254,0.0003997590313549732,0.0002561722581530274,0.00029036073317825387,-0.00015623014197305334,0.0018816922447880524,-0.000487496836304277,0.0011070395831319034,0.0007479480124468068,0.0007469416393605993,0.0006697466245356489
1.0,0.2525252525252525,0.00038449984512171876,0.00024665713850511347,0.0002794315176694217,-0.0001501715459247238,0.0018075036357752974,-0.00046853771275771964,0.0010643410580375766,0.0007192685810842774,0.0007182017927626788,0.0006441072630200327
1.0,0.24242424242424232,0.0003692267999538982,0.0002371017960397816,0.0002684739134988264,-0.00014411874332900443,0.0017335321966122437,-0.0004496033962866537,0.0010216559259192558,0.0006905783820636857,0.0006894631041129557,0.0006184533320765741
1.0,0.23232323232323226,0.0003539404938230754,0.00022750791737530723,0.00025748913323175783,-0.00013807150372555926,0.0016597685520598896,-0.00043069285480912636,0.0009789838227806016,0.0006618778931765523,0.0006607255332026975,0.0005927855213961238
1.0,0.2222222222222222,0.0003386415051834956,0.0002178772077418623,0.00024647834367794754,-0.00013202958809689348,0.0015862033235524188,-0.00041180504811640914,0.0009363243075889623,0.0006331676982488962,0.0006319890563101783,0.0005671044757275263
1.0,0.21212121212121204,0.0003233304001781612,0.00020821134377867952,0.00023544273628246432,-0.00012599276471699208,0.001512827298260722,-0.0003929389416721997,0.0008936769565693263,0.0006044483078509641,0.0006032536144135061,0.0005414108364539871
1.0,0.202020202020202,0.0003080077772880612,0.0001985120079259759,0.00022438347524257143,-0.00011996081975420536,0.0014396313498939864,-0.0003740935092919024,0.0008510413373407237,0.0005757201091426531,0.0005745192725952524,0.0005157052338143858
1.0,0.19191919191919182,0.0002926741961675568,0.000188780842865069,0.00021330174369670317,-0.0001139334991836015,0.0013666064182117454,-0.000355267735268798,0.0008084169930148643,0.0005469835950598183,0.0005457859786124504,0.0004899882879047744
1.0,0.18181818181818177,0.00027733022259043025,0.00017901951735309555,0.0002021987079760042,-0.00010791057789368516,0.0012937435126170339,-0.0003364605981211086,0.0007658034444183576,0.000518239253291852,0.0005170536776155272,0.00046426062368131745
1.0,0.1717171717171716,0.0002619763582290131,0.00016922970082980856,0.00019107558028821892,-0.00010189191850312767,0.0012210337772229005,-0.00031767112616325573,0.0007232001912662918,0.0004894874918053527,0.0004883222336856983,0.0004385227754158214
1.0,0.16161616161616155,0.0002466132798466039,0.0001594129439776413,0.00017993341525894966,-9.587710992952976e-05,0.00114846815007152,-0.00029889823963926543,0.0006806067573409075,0.0004607288709423366,0.0004595918281017589,0.0004127754465377049
1.0,0.1515151515151515,0.00023124154139755797,0.00014957087819260316,0.00016877335411622258,-8.986600576133238e-05,0.0010760380212670815,-0.00028014100659216006,0.0006380225795843345,0.0004319635880389332,0.000430862448717586,0.0003870192141228286
1.0,0.14141414141414133,0.00021586167495124615,0.00013970522904304465,0.00015759638217687955,-8.38583308651593e-05,0.001003734283250024,-0.00026139839786935897,0.0005954472567221569,0.00040319263072615606,0.00040213393888840853,0.0003612547170433409
1.0,0.13131313131313127,0.00020047406570603557,0.00012981781346512898,0.00014640427063896942,-7.785403968006844e-05,0.0009315490693773123,-0.00024266942475478675,0.000552880042713307,0.0003744155957801435,0.00037340592142155385,0.00033548231162359413
1.0,0.1212121212121211,0.00018507921070091212,0.00011991257504633351,0.00013520123793767455,-7.185415429575161e-05,0.000859474115058732,-0.00022395206116988077,0.0005103202773656431,0.00034562906776361104,0.00034467999534943555,0.0003097004919644684
1.0,0.11111111111111105,0.00016967773681158619,0.00010998532130451233,0.0001239815229466398,-6.585543597072995e-05,0.0007874987180227917,-0.00020524801107842293,0.0004677683788966194,0.00031684284996234846,0.00031595362317453335,0.00028391367374402325
1.0,0.10101010101010088,0.00015427060091410344,0.00010004086708868977,0.00011274926873090385,-5.985929569781441e-05,0.0007156154053291473,-0.00018655422862367917,0.00042522274748147326,0.00028805218668050077,0.00028722790032540676,0.00025812131514751533
1.0,0.09090909090909083,0.0001388583028085637,9.008100555808476e-05,0.00010150548493871208,-5.386556431739528e-05,0.000643815747792405,-0.00016786989259670072,0.0003826828533803561,0.000259257495819349,0.000258502734138426,0.00023232399549463415
1.0,0.08080808080808077,0.00012344143225195625,8.010725176438744e-05,9.025124843377274e-05,-4.787386573888654e-05,0.0005720912472963611,-0.00014919399607169173,0.0003401480949553025,0.0002304591962255202,0.0002297780811997881,0.00020652236642359616
1.0,0.07070707070707061,0.00010802054532827364,7.012075823167281e-05,7.898803883138827e-05,-4.1883590520007864e-05,0.000500433401861374,-0.00013052543581755955,0.0002976179658170884,0.00020165772934710566,0.000201054005643603,0.0001807168474471467
1.0,0.06060606060606055,9.259501762839303e-05,6.012058010285412e-05,6.771576145291722e-05,-3.58946790282377e-05,0.000428833941981808,-0.00011186564767212054,0.00025509335446583924,0.00017285628324073345,0.0001723297632385775,0.0001549069393058866
1.0,0.050505050505050386,7.716641610730677e-05,5.0113548741753364e-05,5.6438604011163226e-05,-2.9908116667782805e-05,0.00035728461140470657,-9.32105587332946e-05,0.000212571743422908,0.00014404994522080808,0.00014360649927721265,0.00012909305176088477
1.0,0.04040404040404033,6.173516331939569e-05,4.0098923721110034e-05,4.515644923544547e-05,-2.3922552031862414e-05,0.0002857772296894696,-7.456015265184175e-05,0.00017005306782737166,0.00011524125659011838,0.00011488350376954441,0.00010327640370432891
1.0,0.030303030303030276,4.6301979686720945e-05,3.008157190403211e-05,3.387074993059454e-05,-1.7939484352008468e-05,0.00021430476686811224,-5.5914046680975126e-05,0.00012753619015870826,8.642783402933338e-05,8.6161746084504e-05,7.745722126330813e-05
1.0,0.02020202020202011,3.0866609168527286e-05,2.0052730895936114e-05,2.2580887104630745e-05,-1.1954140837541087e-05,0.00014285415363549163,-3.726994346246515e-05,8.502253865310652e-05,5.761897879595853e-05,5.743866945812502e-05,5.163646032383473e-05
1.0,0.010101010101010055,1.5430348342546238e-05,1.0024437067406824e-05,1.1288747082251395e-05,-5.969284713909917e-06,7.142283460468822e-05,-1.8630086355926526e-05,4.250927730749372e-05,2.8805832845751707e-05,2.8717483378265847e-05,2.5814551564450892e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9919191919191919,1.0,0.0014360173995763945,0.0007141100482000553,0.0009256891012498215,-0.0006276589432287314,0.00876916939402526,-0.0020182547366220127,0.0042557152861044684,0.002766358032961811,0.0028482072034474617,0.0024464161966516362
0.9919191919191919,0.98989898989899,0.0014237888711904172,0.0007136329022038932,0.0009209370860364006,-0.0006205754389331038,0.008640540822795204,-0.0019938144422420277,0.004213803224611473,0.002741148402981454,0.00281987771756722,0.002424842571612674
0.9919191919191919,0.9797979797979798,0.0014114820784931327,0.0007129184339093751,0.0009160253644014097,-0.0006135131038360787,0.008513396630665006,-0.001969517130771162,0.004171783310824976,0.0027158260091364314,0.0027915213578719373,0.0024031463144641996
0.9919191919191919,0.9696969696969697,0.001399096407963309,0.0007119700413359152,0.0009109573411192538,-0.0006064730274000326,0.008387717530217522,-0.0019453604316565839,0.004129660036878159,0.0026903919299835883,0.0027631382628005297,0.002381327620986117
0.9919191919191919,0.9595959595959596,0.0013866344426693474,0.0007107914608639588,0.0009057349967300612,-0.000599454034216994,0.008263473069856715,-0.0019213420872416414,0.004087438146838817,0.002664847848317189,0.0027347306284147806,0.0023593908444272615
0.9919191919191919,0.9494949494949495,0.001374096530458607,0.0007093868911893027,0.0009003607786931496,-0.0005924564721143871,0.00814063522936214,-0.0018974596415435206,0.004045123290422881,0.0026391980067563946,0.002706298267883492,0.0023373375686768384
0.9919191919191919,0.9393939393939394,0.0013614842103382198,0.0007077600279585853,0.0008948371522127537,-0.0005854799541419628,0.008019176665043126,-0.0018737107467777306,0.004002720249613335,0.0026134444117883143,0.0026778424636157766,0.0023151706599821307
0.9919191919191919,0.9292929292929293,0.0013487986790025695,0.0007059147462038726,0.000889166417857672,-0.0005785244281486876,0.007899070499340155,-0.001850093046795033,0.003960233662120651,0.002587589572029627,0.002649364105626632,0.002292892711516303
0.9919191919191919,0.9191919191919192,0.0013360411803341756,0.0007038547222271667,0.0008833510677098623,-0.000571589655138755,0.00778028964410668,-0.0018266042078144817,0.003917668365893746,0.0025616359932973936,0.0026208640929617525,0.0022705060646779846
0.9919191919191919,0.9090909090909091,0.0013232127434920598,0.0007015838053415684,0.0008773936176655077,-0.000564675591221926,0.007662807655859604,-0.0018032419001052249,0.0038750291203171238,0.002535586259541305,0.002592342933123688,0.002248012805531423
0.9919191919191919,0.898989898989899,0.001310315561618224,0.0006991057383840284,0.0008712953007194564,-0.0005577823025738566,0.007546598433840011,-0.001780004881546242,0.003832318094708373,0.002509442144806426,0.0025638037634092147,0.0022254176067290016
0.9919191919191919,0.8888888888888888,0.0012973495894069396,0.0006964248487655047,0.0008650654612560149,-0.0005509109573890987,0.0074316340032683495,-0.00175688989958796,0.0037895471863772976,0.0024832048626951754,0.0025352416749559637,0.0022027133818105157
0.9919191919191919,0.8787878787878788,0.0012843152265709318,0.0006935417160067346,0.0008586904970101298,-0.0005440545439740483,0.007317893902075438,-0.0017338917876498004,0.003746707737098396,0.002456883411557052,0.0025066642067752797,0.002179921579274313
0.9919191919191919,0.8686868686868687,0.001271215728859938,0.000690463596359167,0.0008521873239940522,-0.0005372209243174016,0.007205348074814697,-0.0017110132892539079,0.0037038137541777257,0.0024304724368624376,0.0024780684042634434,0.00215702778666388
0.9919191919191919,0.8585858585858586,0.0012580512850735499,0.0006871926591724756,0.0008455538112857719,-0.0005304070544676449,0.007093973380298225,-0.001688250154199586,0.0036608663910990213,0.00240397707000435,0.0024494555348787968,0.0021340392041190276
0.9919191919191919,0.8484848484848485,0.0012448233419883924,0.0006837328286191796,0.0008387919299920855,-0.0005236117736090837,0.006983744718434622,-0.0016656001195157208,0.003617870377392106,0.002377399180419034,0.00242082676175157,0.0021109590571641284
0.9919191919191919,0.8383838383838383,0.0012315326800889498,0.0006800866598826312,0.0008319034598341773,-0.0005168378263216701,0.006874639047640839,-0.0016430621668452703,0.003574825739695363,0.002350741620444154,0.002392183166662423,0.0020877880940250782
0.9919191919191919,0.8282828282828283,0.0012181858869778047,0.000676259302705306,0.0008248994984489056,-0.0005100823862024621,0.00676663198599788,-0.001620635366700966,0.0035317467958648277,0.002323997023090059,0.0023635263701274746,0.0020645244493115856
0.9919191919191919,0.8181818181818181,0.0012047731536881609,0.00067225253248619,0.0008177650572952362,-0.0005033452386413814,0.006659699610462785,-0.0015983128497324627,0.00348861978928903,0.0022971861928663536,0.002334853914123617,0.002041181124696004
0.9919191919191919,0.8080808080808081,0.001191304531635323,0.0006680727187009343,0.0008105142204230468,-0.000496629860465856,0.006553820548442034,-0.001576095396573487,0.0034454631707019926,0.0022702989536506797,0.0023061703267744154,0.0020177543085935375
0.9919191919191919,0.797979797979798,0.0011777678900004333,0.000663717649014361,0.0008031368940775139,-0.0004899271023431397,0.006448965267031209,-0.001553979808619801,0.003402259269216361,0.002243349017710379,0.0022774682157212975,0.001994247619546052
0.9919191919191919,0.7878787878787878,0.0011641809587587316,0.0006591947095207181,0.0007956515677886653,-0.00048324549727878584,0.006345120766949828,-0.001531966678047671,0.003359033191254386,0.0022163223930787876,0.0022487580280763746,0.0019706587895388706
0.9919191919191919,0.7777777777777778,0.0011505380761083616,0.0006545063127393403,0.0007880533679554289,-0.0004765819693571159,0.006242260957807418,-0.0015100526863791373,0.0033157798892717856,0.0021892279015562396,0.002220036512792521,0.0019469923255317648
