num_grad,num_itr,sup_err
123,257,0.000795169
124,258,0.000795169
125,259,0.000795169
126,260,0.000795169
127,261,0.000795169
128,262,0.000795169
129,263,0.000795169
130,264,0.000795169
131,265,0.000795169
132,266,0.000795169
133,267,0.000795169
134,268,0.000795169
135,269,0.000795169
136,270,0.000795169
137,271,0.000795169
138,272,0.000795169
139,273,0.000795169
140,274,0.000795169
141,275,0.000795169
142,276,0.000795169
143,277,0.000795169
144,278,0.000795169
145,279,0.000795169
146,280,0.000795169
147,281,0.000795169
148,282,0.000795169
149,283,0.000795169
150,284,0.000795169
151,285,0.000795169
152,286,0.000795169
153,287,0.000795169
154,288,0.000795169
155,289,0.000795169
156,290,0.000795169
157,291,0.000795169
158,292,0.000795169
159,293,0.000795169
160,294,0.000795169
161,295,0.000795169
162,296,0.000795169
163,297,0.000795169
164,298,0.000795169
165,299,0.000795169
166,300,0.000795169
167,301,0.000795169
168,302,0.000795169
169,303,0.000795169
170,304,0.000795169
171,305,0.000795169
172,306,0.000795169
173,307,0.000795169
174,308,0.000795169
175,309,0.000795169
176,310,0.000795169
177,311,0.000795169
178,312,0.000795169
179,313,0.000795169
180,314,0.000795169
181,315,0.000795169
182,316,0.000795169
183,317,0.000795169
184,318,0.000795169
185,319,0.000795169
186,320,0.000795169
187,321,0.000795169
188,322,0.000795169
189,323,0.000795169
190,324,0.000795169
191,325,0.000795169
192,326,0.000795169
193,327,0.000795169
194,328,0.000795169
195,329,0.000795169
196,330,0.000795169
197,331,0.000795169
198,332,0.000795169
199,333,0.000795169
200,334,0.000795169
201,335,0.000795169
202,336,0.000795169
203,337,0.000795169
204,338,0.000795169
205,339,0.000795169
206,340,0.000795169
207,341,0.000795169
208,342,0.000795169
209,343,0.000795169
210,344,0.000795169
211,345,0.000795169
212,346,0.000795169
213,347,0.000795169
214,348,0.000795169
215,349,0.000795169
216,350,0.000795169
217,351,0.000795169
218,352,0.000795169
219,353,0.000795169
220,354,0.000795169
221,355,0.000795169
222,356,0.000795169
223,357,0.000795169
224,358,0.000795169
225,359,0.000795169
226,360,0.000795169
227,361,0.000795169
228,362,0.000795169
229,363,0.000795169
230,364,0.000795169
231,365,0.000795169
232,366,0.000795169
233,367,0.000795169
234,368,0.000795169
235,369,0.000795169
236,370,0.000795169
237,371,0.000795169
238,372,0.000795169
239,373,0.000795169
240,374,0.000795169
241,375,0.000795169
242,376,0.000795169
243,377,0.000795169
244,378,0.000795169
245,379,0.000795169
246,380,0.000795169
247,381,0.000795169
248,382,0.000795169
249,383,0.000795169
250,384,0.000795169
251,385,0.000795169
252,386,0.000795169
253,387,0.000795169
254,388,0.000795169
255,389,0.000795169
256,390,0.000795169
257,391,0.000795169
258,392,0.000795169
259,393,0.000795169
260,394,0.000795169
261,395,0.000795169
262,396,0.000795169
263,397,0.000795169
264,398,0.000795169
265,399,0.000795169
266,400,0.000795169
267,401,0.000795169
268,402,0.000795169
269,403,0.000795169
270,404,0.000795169
271,405,0.000795169
272,406,0.000795169
273,407,0.000795169
274,408,0.000795169
275,409,0.000795169
276,410,0.000795169
277,411,0.000795169
278,412,0.000795169
279,413,0.000795169
280,414,0.000795169
281,415,0.000795169
282,416,0.000795169
283,417,0.000795169
284,418,0.000795169
285,419,0.000795169
286,420,0.000795169
287,421,0.000795169
288,422,0.000795169
289,423,0.000795169
290,424,0.000795169
291,425,0.000795169
292,426,0.000795169
293,427,0.000795169
294,428,0.000795169
295,429,0.000795169
296,430,0.000795169
297,431,0.000795169
298,432,0.000795169
299,433,0.000795169
300,434,0.000795169
301,435,0.000795169
302,436,0.000795169
303,437,0.000795169
304,438,0.000795169
305,439,0.000795169
306,440,0.000795169
307,441,0.000795169
308,442,0.000795169
309,443,0.000795169
310,444,0.000795169
311,445,0.000795169
312,446,0.000795169
313,447,0.000795169
314,448,0.000795169
315,449,0.000795169
316,450,0.000795169
317,451,0.000795169
318,452,0.000795169
319,453,0.000795169
320,454,0.000795169
321,455,0.000795169
322,456,0.000795169
323,457,0.000795169
324,458,0.000795169
325,459,0.000795169
326,460,0.000795169
327,461,0.000795169
328,462,0.000795169
329,463,0.000795169
330,464,0.000795169
331,465,0.000795169
332,466,0.000795169
333,467,0.000795169
334,468,0.000795169
335,469,0.000795169
336,470,0.000795169
337,471,0.000795169
338,472,0.000795169
339,473,0.000795169
340,474,0.000795169
341,475,0.000795169
342,476,0.000795169
343,477,0.000795169
344,478,0.000795169
345,479,0.000795169
346,480,0.000795169
347,481,0.000795169
348,482,0.000795169
349,483,0.000795169
350,484,0.000795169
351,485,0.000795169
352,486,0.000795169
353,487,0.000795169
354,488,0.000795169
355,489,0.000795169
356,490,0.000795169
357,491,0.000795169
358,492,0.000795169
359,493,0.000795169
360,494,0.000795169
361,495,0.000795169
362,496,0.000795169
363,497,0.000795169
364,498,0.000795169
365,499,0.000795169
366,500,0.000795169
367,501,0.000795169
368,502,0.000795169
369,503,0.000795169
370,504,0.000795169
371,505,0.000795169
372,506,0.000795169
373,507,0.000795169
374,508,0.000795169
375,509,0.000795169
376,510,0.000795169
377,511,0.000795169
378,512,0.000795169
379,513,0.000795169
380,514,0.000795169
381,515,0.000795169
382,516,0.000795169
383,517,0.000795169
384,518,0.000795169
385,519,0.000795169
386,520,0.000795169
387,521,0.000795169
388,522,0.000795169
389,523,0.000795169
390,524,0.000795169
391,525,0.000795169
392,526,0.000795169
393,527,0.000795169
394,528,0.000795169
395,529,0.000795169
396,530,0.000795169
397,531,0.000795169
398,532,0.000795169
399,533,0.000795169
400,534,0.000795169
401,535,0.000795169
402,536,0.000795169
403,537,0.000795169
404,538,0.000795169
405,539,0.000795169
406,540,0.000795169
407,541,0.000795169
408,542,0.000795169
409,543,0.000795169
410,544,0.000795169
411,545,0.000795169
412,546,0.000795169
413,547,0.000795169
414,548,0.000795169
415,549,0.000795169
416,550,0.000795169
417,551,0.000795169
418,552,0.000795169
419,553,0.000795169
420,554,0.000795169
421,555,0.000795169
422,556,0.000795169
423,557,0.000795169
424,558,0.000795169
425,559,0.000795169
426,560,0.000795169
427,561,0.000795169
428,562,0.000795169
429,563,0.000795169
430,564,0.000795169
431,565,0.000795169
432,566,0.000795169
433,567,0.000795169
434,568,0.000795169
435,569,0.000795169
436,570,0.000795169
437,571,0.000795169
438,572,0.000795169
439,573,0.000795169
440,574,0.000795169
441,575,0.000795169
442,576,0.000795169
443,577,0.000795169
444,578,0.000795169
445,579,0.000795169
446,580,0.000795169
447,581,0.000795169
448,582,0.000795169
449,583,0.000795169
450,584,0.000795169
451,585,0.000795169
452,586,0.000795169
453,587,0.000795169
454,588,0.000795169
455,589,0.000795169
456,590,0.000795169
457,591,0.000795169
458,592,0.000795169
459,593,0.000795169
460,594,0.000795169
461,595,0.000795169
462,596,0.000795169
463,597,0.000795169
464,598,0.000795169
465,599,0.000795169
466,600,0.000795169
467,601,0.000795169
468,602,0.000795169
469,603,0.000795169
470,604,0.000795169
471,605,0.000795169
472,606,0.000795169
473,607,0.000795169
474,608,0.000795169
475,609,0.000795169
476,610,0.000795169
477,611,0.000795169
478,612,0.000795169
479,613,0.000795169
480,614,0.000795169
481,615,0.000795169
482,616,0.000795169
483,617,0.000795169
484,618,0.000795169
485,619,0.000795169
486,620,0.000795169
487,621,0.000795169
488,622,0.000795169
489,623,0.000795169
490,624,0.000795169
491,625,0.000795169
492,626,0.000795169
493,627,0.000795169
494,628,0.000795169
495,629,0.000795169
496,630,0.000795169
497,631,0.000795169
498,632,0.000795169
499,633,0.000795169
500,634,0.000795169
501,635,0.000795169
502,636,0.000795169
503,637,0.000795169
504,638,0.000795169
505,639,0.000795169
506,640,0.000795169
507,641,0.000795169
508,642,0.000795169
509,643,0.000795169
510,644,0.000795169
511,645,0.000795169
512,646,0.000795169
513,647,0.000795169
514,648,0.000795169
515,649,0.000795169
516,650,0.000795169
517,651,0.000795169
518,652,0.000795169
519,653,0.000795169
520,654,0.000795169
521,655,0.000795169
522,656,0.000795169
523,657,0.000795169
524,658,0.000795169
525,659,0.000795169
526,660,0.000795169
527,661,0.000795169
528,662,0.000795169
529,663,0.000795169
530,664,0.000795169
531,665,0.000795169
532,666,0.000795169
533,667,0.000795169
534,668,0.000795169
535,669,0.000795169
536,670,0.000795169
537,671,0.000795169
538,672,0.000795169
539,673,0.000795169
540,674,0.000795169
541,675,0.000795169
542,676,0.000795169
543,677,0.000795169
544,678,0.000795169
545,679,0.000795169
546,680,0.000795169
547,681,0.000795169
548,682,0.000795169
549,683,0.000795169
550,684,0.000795169
551,685,0.000795169
552,686,0.000795169
553,687,0.000795169
554,688,0.000795169
555,689,0.000795169
556,690,0.000795169
557,691,0.000795169
558,692,0.000795169
559,693,0.000795169
560,694,0.000795169
561,695,0.000795169
562,696,0.000795169
563,697,0.000795169
564,698,0.000795169
565,699,0.000795169
566,700,0.000795169
567,701,0.000795169
568,702,0.000795169
569,703,0.000795169
570,704,0.000795169
571,705,0.000795169
572,706,0.000795169
573,707,0.000795169
574,708,0.000795169
575,709,0.000795169
576,710,0.000795169
577,711,0.000795169
578,712,0.000795169
579,713,0.000795169
580,714,0.000795169
581,715,0.000795169
582,716,0.000795169
583,717,0.000795169
584,718,0.000795169
585,719,0.000795169
586,720,0.000795169
587,721,0.000795169
588,722,0.000795169
589,723,0.000795169
590,724,0.000795169
591,725,0.000795169
592,726,0.000795169
593,727,0.000795169
594,728,0.000795169
595,729,0.000795169
596,730,0.000795169
597,731,0.000795169
598,732,0.000795169
599,733,0.000795169
600,734,0.000795169
601,735,0.000795169
602,736,0.000795169
603,737,0.000795169
604,738,0.000795169
605,739,0.000795169
606,740,0.000795169
607,741,0.000795169
608,742,0.000795169
609,743,0.000795169
610,744,0.000795169
611,745,0.000795169
612,746,0.000795169
613,747,0.000795169
614,748,0.000795169
615,749,0.000795169
616,750,0.000795169
617,751,0.000795169
618,752,0.000795169
619,753,0.000795169
620,754,0.000795169
621,755,0.000795169
622,756,0.000795169
623,757,0.000795169
624,758,0.000795169
625,759,0.000795169
626,760,0.000795169
627,761,0.000795169
628,762,0.000795169
629,763,0.000795169
630,764,0.000795169
631,765,0.000795169
632,766,0.000795169
633,767,0.000795169
634,768,0.000795169
635,769,0.000795169
636,770,0.000795169
637,771,0.000795169
638,772,0.000795169
639,773,0.000795169
640,774,0.000795169
641,775,0.000795169
642,776,0.000795169
643,777,0.000795169
644,778,0.000795169
645,779,0.000795169
646,780,0.000795169
647,781,0.000795169
648,782,0.000795169
649,783,0.000795169
650,784,0.000795169
651,785,0.000795169
652,786,0.000795169
653,787,0.000795169
654,788,0.000795169
655,789,0.000795169
656,790,0.000795169
657,791,0.000795169
658,792,0.000795169
659,793,0.000795169
660,794,0.000795169
661,795,0.000795169
662,796,0.000795169
663,797,0.000795169
664,798,0.000795169
665,799,0.000795169
666,800,0.000795169
667,801,0.000795169
668,802,0.000795169
669,803,0.000795169
670,804,0.000795169
671,805,0.000795169
672,806,0.000795169
673,807,0.000795169
674,808,0.000795169
675,809,0.000795169
676,810,0.000795169
677,811,0.000795169
678,812,0.000795169
679,813,0.000795169
680,814,0.000795169
681,815,0.000795169
682,816,0.000795169
683,817,0.000795169
684,818,0.000795169
685,819,0.000795169
686,820,0.000795169
687,821,0.000795169
688,822,0.000795169
689,823,0.000795169
690,824,0.000795169
691,825,0.000795169
692,826,0.000795169
693,827,0.000795169
694,828,0.000795169
695,829,0.000795169
696,830,0.000795169
697,831,0.000795169
698,832,0.000795169
699,833,0.000795169
700,834,0.000795169
701,835,0.000795169
702,836,0.000795169
703,837,0.000795169
704,838,0.000795169
705,839,0.000795169
706,840,0.000795169
707,841,0.000795169
708,842,0.000795169
709,843,0.000795169
710,844,0.000795169
711,845,0.000795169
712,846,0.000795169
713,847,0.000795169
714,848,0.000795169
715,849,0.000795169
716,850,0.000795169
717,851,0.000795169
718,852,0.000795169
719,853,0.000795169
720,854,0.000795169
721,855,0.000795169
722,856,0.000795169
723,857,0.000795169
724,858,0.000795169
725,859,0.000795169
726,860,0.000795169
727,861,0.000795169
728,862,0.000795169
729,863,0.000795169
730,864,0.000795169
731,865,0.000795169
732,866,0.000795169
733,867,0.000795169
734,868,0.000795169
735,869,0.000795169
736,870,0.000795169
737,871,0.000795169
738,872,0.000795169
739,873,0.000795169
740,874,0.000795169
741,875,0.000795169
742,876,0.000795169
743,877,0.000795169
744,878,0.000795169
745,879,0.000795169
746,880,0.000795169
747,881,0.000795169
748,882,0.000795169
749,883,0.000795169
750,884,0.000795169
751,885,0.000795169
752,886,0.000795169
753,887,0.000795169
754,888,0.000795169
755,889,0.000795169
756,890,0.000795169
757,891,0.000795169
758,892,0.000795169
759,893,0.000795169
760,894,0.000795169
761,895,0.000795169
762,896,0.000795169
763,897,0.000795169
764,898,0.000795169
765,899,0.000795169
766,900,0.000795169
767,901,0.000795169
768,902,0.000795169
769,903,0.000795169
770,904,0.000795169
771,905,0.000795169
772,906,0.000795169
773,907,0.000795169
774,908,0.000795169
775,909,0.000795169
776,910,0.000795169
777,911,0.000795169
778,912,0.000795169
779,913,0.000795169
780,914,0.000795169
781,915,0.000795169
782,916,0.000795169
783,917,0.000795169
784,918,0.000795169
785,919,0.000795169
786,920,0.000795169
787,921,0.000795169
788,922,0.000795169
789,923,0.000795169
790,924,0.000795169
791,925,0.000795169
792,926,0.000795169
793,927,0.000795169
794,928,0.000795169
795,929,0.000795169
796,930,0.000795169
797,931,0.000795169
798,932,0.000795169
799,933,0.000795169
800,934,0.000795169
801,935,0.000795169
802,936,0.000795169
803,937,0.000795169
804,938,0.000795169
805,939,0.000795169
806,940,0.000795169
807,941,0.000795169
808,942,0.000795169
809,943,0.000795169
810,944,0.000795169
811,945,0.000795169
812,946,0.000795169
813,947,0.000795169
814,948,0.000795169
815,949,0.000795169
816,950,0.000795169
817,951,0.000795169
818,952,0.000795169
819,953,0.000795169
820,954,0.000795169
821,955,0.000795169
822,956,0.000795169
823,957,0.000795169
824,958,0.000795169
825,959,0.000795169
826,960,0.000795169
827,961,0.000795169
828,962,0.000795169
829,963,0.000795169
830,964,0.000795169
831,965,0.000795169
832,966,0.000795169
833,967,0.000795169
834,968,0.000795169
835,969,0.000795169
836,970,0.000795169
837,971,0.000795169
838,972,0.000795169
839,973,0.000795169
840,974,0.000795169
841,975,0.000795169
842,976,0.000795169
843,977,0.000795169
844,978,0.000795169
845,979,0.000795169
846,980,0.000795169
847,981,0.000795169
848,982,0.000795169
849,983,0.000795169
850,984,0.000795169
851,985,0.000795169
852,986,0.000795169
853,987,0.000795169
854,988,0.000795169
855,989,0.000795169
856,990,0.000795169
857,991,0.000795169
858,992,0.000795169
859,993,0.000795169
860,994,0.000795169
861,995,0.000795169
862,996,0.000795169
863,997,0.000795169
864,998,0.000795169
865,999,0.000795169
866,1000,0.000795169
867,1001,0.000795169
868,1002,0.000795169
869,1003,0.000795169
870,1004,0.000795169
871,1005,0.000795169
872,1006,0.000795169
873,1007,0.000795169
874,1008,0.000795169
875,1009,0.000795169
876,1010,0.000795169
877,1011,0.000795169
878,1012,0.000795169
879,1013,0.000795169
880,1014,0.000795169
881,1015,0.000795169
882,1016,0.000795169
883,1017,0.000795169
884,1018,0.000795169
885,1019,0.000795169
886,1020,0.000795169
887,1021,0.000795169
888,1022,0.000795169
889,1023,0.000795169
890,1024,0.000795169
891,1025,0.000795169
892,1026,0.000795169
893,1027,0.000795169
894,1028,0.000795169
895,1029,0.000795169
896,1030,0.000795169
897,1031,0.000795169
898,1032,0.000795169
899,1033,0.000795169
900,1034,0.000795169
901,1035,0.000795169
902,1036,0.000795169
903,1037,0.000795169
904,1038,0.000795169
905,1039,0.000795169
906,1040,0.000795169
907,1041,0.000795169
908,1042,0.000795169
909,1043,0.000795169
910,1044,0.000795169
911,1045,0.000795169
912,1046,0.000795169
913,1047,0.000795169
914,1048,0.000795169
915,1049,0.000795169
916,1050,0.000795169
917,1051,0.000795169
918,1052,0.000795169
919,1053,0.000795169
920,1054,0.000795169
921,1055,0.000795169
922,1056,0.000795169
923,1057,0.000795169
924,1058,0.000795169
925,1059,0.000795169
926,1060,0.000795169
927,1061,0.000795169
928,1062,0.000795169
929,1063,0.000795169
930,1064,0.000795169
931,1065,0.000795169
932,1066,0.000795169
933,1067,0.000795169
934,1068,0.000795169
935,1069,0.000795169
936,1070,0.000795169
937,1071,0.000795169
938,1072,0.000795169
939,1073,0.000795169
940,1074,0.000795169
941,1075,0.000795169
942,1076,0.000795169
943,1077,0.000795169
944,1078,0.000795169
945,1079,0.000795169
946,1080,0.000795169
947,1081,0.000795169
948,1082,0.000795169
949,1083,0.000795169
950,1084,0.000795169
951,1085,0.000795169
952,1086,0.000795169
953,1087,0.000795169
954,1088,0.000795169
955,1089,0.000795169
956,1090,0.000795169
957,1091,0.000795169
958,1092,0.000795169
959,1093,0.000795169
960,1094,0.000795169
961,1095,0.000795169
962,1096,0.000795169
963,1097,0.000795169
964,1098,0.000795169
965,1099,0.000795169
966,1100,0.000795169
967,1101,0.000795169
968,1102,0.000795169
969,1103,0.000795169
970,1104,0.000795169
971,1105,0.000795169
972,1106,0.000795169
973,1107,0.000795169
974,1108,0.000795169
975,1109,0.000795169
976,1110,0.000795169
977,1111,0.000795169
978,1112,0.000795169
979,1113,0.000795169
980,1114,0.000795169
981,1115,0.000795169
982,1116,0.000795169
983,1117,0.000795169
984,1118,0.000795169
985,1119,0.000795169
986,1120,0.000795169
987,1121,0.000795169
988,1122,0.000795169
989,1123,0.000795169
990,1124,0.000795169
991,1125,0.000795169
992,1126,0.000795169
993,1127,0.000795169
994,1128,0.000795169
995,1129,0.000795169
996,1130,0.000795169
997,1131,0.000795169
998,1132,0.000795169
999,1133,0.000795169
