num_itr,sup_err_13,sup_err_9,sup_err_5
100,0.0342751443386078,0.01979517191648488,0.037424951791763354
200,0.0130440145730972,0.015121467411518145,0.03471346944570546
300,0.0116568878293037,0.014878228306770373,0.03589292615652089
400,0.00824024528265,0.015261024236679126,0.03538440912961965
500,0.0126017555594444,0.014397867023944903,0.034104466438293506
600,0.0067935585975647,0.0150644183158875,0.03465822339057927
700,0.0071567818522453,0.014922425150871325,0.03463502228260045
800,0.007143497467041,0.014298349618911792,0.0359282642602921
900,0.0083377659320831,0.01410226523876195,0.035184018313884784
1000,0.0073559060692787,0.014363370835781146,0.03537183254957204
1100,0.0081813782453537,0.015586733818054248,0.03427895903587346
1200,0.0070315971970558,0.014623343944549609,0.03508874773979192
1300,0.0077776312828064,0.014874048531055499,0.034649252891540576
1400,0.0072561949491501,0.015287935733795215,0.03390134871006017
1500,0.0084591805934906,0.014986105263233233,0.03468244522809987
1600,0.0073748528957367,0.015153698623180438,0.0353116169571877
1700,0.0075994282960892,0.01424150913953786,0.034874379634857226
1800,0.0082445293664932,0.014474317431449939,0.03535839170217519
1900,0.0066646263003349,0.015045918524265338,0.03484769910573964
2000,0.00758146494627,0.014660827815532733,0.03553520143032079
2100,0.0071447491645813,0.01416066288948064,0.03517843782901769
2200,0.0067921951413155,0.01425911486148839,0.034272797405719806
2300,0.0072195455431938,0.01406576484441762,0.03449244052171712
2400,0.0076062753796577,0.013601183891296435,0.03522139787673955
2500,0.0073750540614128,0.014031492173671771,0.0348611176013947
2600,0.0075139999389648,0.014344207942485858,0.03442344069480901
2700,0.0070735588669777,0.01432998478412633,0.03485605865716939
2800,0.0069341585040092,0.014236815273761798,0.034752048552036334
2900,0.00700593739748,0.014156676828861285,0.034697383642196704
3000,0.006917342543602,0.014178164303302813,0.034955427050590564
3100,0.0070267841219902,0.014042533934116412,0.03486369550228124
3200,0.0067721009254456,0.013983324170112658,0.03469162434339528
3300,0.0067010894417763,0.013706400990486194,0.035343848168849994
3400,0.0067768096923828,0.01396568864583974,0.035107113420963336
3500,0.0066686719655991,0.01422375440597539,0.03497742861509328
3600,0.0071079283952713,0.014187790453434039,0.03465728461742406
3700,0.0068381354212761,0.014302127063274432,0.035074055194854785
3800,0.006811834871769,0.013883978128433276,0.03477491438388829
3900,0.0065427646040916,0.0141847357153893,0.034728161990642596
4000,0.0066571682691574,0.013695232570171405,0.03512342274189
4100,0.0066462531685829,0.013847842812538196,0.03515265882015233
4200,0.0066376999020576,0.01364731043577199,0.034989550709724475
4300,0.0065623447299004,0.013581186532974292,0.034753330051899005
4400,0.0065782740712166,0.013658314943313647,0.034915171563625384
4500,0.0065562725067139,0.014062754809856463,0.03485460579395299
4600,0.0068325698375702,0.014204338192939807,0.03452387452125554
4700,0.0065081566572189,0.013947270810604144,0.03483393043279653
4800,0.0064105316996574,0.0141602754592896,0.034875474870204974
4900,0.0064938589930534,0.014134161174297381,0.0346552506089211
5000,0.006496362388134,0.013858154416084338,0.03515707701444631
5100,0.006492555141449,0.013913668692112018,0.03497937321662908
5200,0.0065711364150047,0.013977326452732135,0.0348642766475678
5300,0.0065013915300369,0.014127120375633288,0.034714430570602466
5400,0.0065417587757111,0.013942271471023608,0.034675173461437274
5500,0.0064870268106461,0.013876542448997546,0.03511147946119313
5600,0.0065686106681824,0.013857029378414203,0.0348773449659348
5700,0.006767064332962,0.013749070465564776,0.03455512225627904
5800,0.0067792907357216,0.013729505240917254,0.0347879752516747
5900,0.0067480504512787,0.013823695480823565,0.03475108742713933
6000,0.0067716091871262,0.013752564787864734,0.034673526883125354
6100,0.0065190643072128,0.013633832335472156,0.0347649604082108
6200,0.0064781010150909,0.013793960213661242,0.03489427268505101
6300,0.0065249130129814,0.013940371572971393,0.03445012122392659
6400,0.0064621344208717,0.013855233788490344,0.03448260575532918
6500,0.0065257474780083,0.013850755989551593,0.03446204960346227
6600,0.0065017491579056,0.013798221945762683,0.03452169895172124
