losses,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30
0.13015998899936676,0.03666234,-0.06391997,-0.03996507,-0.064494014,-0.061218344,-0.028519753,-0.04528573,-0.05611574,-0.06584717,-0.025496025,0.008653676,-0.04705824,0.0018600868,-0.044773497,-0.044587865,0.007409483,-0.01565533,-0.01242144,-0.02870804,0.0041453186,0.0026502223,-0.068982735,-0.045378372,-0.06870708,-0.0639971,-0.03900572,-0.048456237,-0.054892756,-0.0689931,-0.038676847,-0.025444455
0.13054659962654114,0.03682347,-0.064127296,-0.04010653,-0.06470168,-0.061416246,-0.028603405,-0.045408905,-0.056283318,-0.06605506,-0.025567941,0.008705938,-0.047209017,0.0018673749,-0.044912614,-0.044729218,0.0074327914,-0.01567198,-0.012427062,-0.028775625,0.00416617,0.00269154,-0.06921008,-0.045542784,-0.068931006,-0.06420608,-0.039139435,-0.0486003,-0.05505938,-0.06921337,-0.038809452,-0.025515694
0.13093245029449463,0.036984745,-0.06433451,-0.040247988,-0.064909205,-0.061614048,-0.028686963,-0.04553187,-0.056450732,-0.06626281,-0.025639758,0.008758312,-0.047359735,0.001874655,-0.045051657,-0.04487052,0.0074560465,-0.015688404,-0.012432454,-0.028843004,0.004187032,0.0027330432,-0.06943733,-0.045707226,-0.06915483,-0.06441496,-0.039273135,-0.04874421,-0.055225834,-0.069433495,-0.03894203,-0.025586823
0.13131748139858246,0.037146166,-0.06454161,-0.040389452,-0.065116614,-0.061811745,-0.028770428,-0.045654617,-0.056617975,-0.066470444,-0.02571147,0.008810798,-0.047510408,0.0018819242,-0.045190632,-0.04501176,0.0074792444,-0.015704602,-0.012437614,-0.028910179,0.0042079035,0.0027747313,-0.069664486,-0.045871675,-0.06937853,-0.06462377,-0.039406814,-0.048887946,-0.055392124,-0.06965347,-0.039074596,-0.025657844
0.1317017525434494,0.037307736,-0.0647486,-0.040530916,-0.065323904,-0.062009357,-0.028853796,-0.04577715,-0.05678506,-0.066677935,-0.025783088,0.008863393,-0.04766103,0.001889187,-0.045329534,-0.045152947,0.007502388,-0.015720576,-0.012442544,-0.028977148,0.0042287866,0.0028166045,-0.06989155,-0.04603616,-0.06960213,-0.06483249,-0.039540477,-0.04903151,-0.055558242,-0.0698733,-0.03920713,-0.025728755
0.13208523392677307,0.037469454,-0.06495549,-0.040672384,-0.06553108,-0.062206864,-0.028937079,-0.045899466,-0.056951977,-0.06688529,-0.025854606,0.0089161005,-0.04781159,0.0018964377,-0.04546836,-0.04529409,0.0075254757,-0.015736327,-0.012447245,-0.029043913,0.0042496775,0.0028586606,-0.07011852,-0.046200663,-0.06982563,-0.06504112,-0.03967412,-0.049174912,-0.05572421,-0.07009299,-0.039339647,-0.025799558
0.13246789574623108,0.03763131,-0.06516226,-0.040813856,-0.06573813,-0.062404282,-0.029020268,-0.04602158,-0.05711873,-0.06709252,-0.025926022,0.0089689195,-0.047962114,0.0019036793,-0.04560712,-0.045435175,0.0075485082,-0.015751854,-0.012451718,-0.029110473,0.0042705783,0.0029009013,-0.07034538,-0.046365194,-0.07004902,-0.06524967,-0.039807744,-0.04931815,-0.05589,-0.070312545,-0.039472144,-0.025870256
0.1328498125076294,0.037793323,-0.06536893,-0.040955335,-0.065945074,-0.06260164,-0.029103365,-0.04614348,-0.057285324,-0.06729963,-0.025997344,0.009021848,-0.04811258,0.0019109114,-0.045745805,-0.045576215,0.007571485,-0.015767157,-0.012455963,-0.029176831,0.0042914897,0.0029433267,-0.07057217,-0.046529755,-0.07027231,-0.065458134,-0.039941356,-0.04946123,-0.056055643,-0.07053195,-0.03960462,-0.02594085
0.13323092460632324,0.037955485,-0.06557548,-0.04109682,-0.0661519,-0.06279889,-0.029186372,-0.04626517,-0.057451762,-0.067506604,-0.026068568,0.009074887,-0.048263,0.0019181343,-0.04588443,-0.04571721,0.0075944057,-0.015782237,-0.012459978,-0.029242992,0.00431241,0.002985935,-0.070798874,-0.04669434,-0.0704955,-0.06566653,-0.040074952,-0.04960414,-0.05622112,-0.07075122,-0.039737083,-0.026011337
0.1336112767457962,0.038117792,-0.06578195,-0.041238308,-0.066358626,-0.06299603,-0.029269293,-0.04638666,-0.057618044,-0.067713454,-0.026139699,0.00912804,-0.04841338,0.0019253476,-0.04602299,-0.045858152,0.0076172715,-0.015797097,-0.012463769,-0.029308949,0.0043333396,0.0030287276,-0.07102548,-0.04685895,-0.070718594,-0.06587483,-0.04020854,-0.0497469,-0.056386434,-0.07097036,-0.039869525,-0.026081719
0.1339908242225647,0.03828025,-0.0659883,-0.04137981,-0.06656523,-0.06319308,-0.029352125,-0.046507936,-0.05778417,-0.06792019,-0.026210733,0.009181302,-0.04856372,0.0019325502,-0.04616148,-0.045999058,0.0076400815,-0.015811736,-0.01246733,-0.029374707,0.0043542804,0.0030717044,-0.07125202,-0.047023594,-0.0709416,-0.06608307,-0.040342115,-0.04988949,-0.056551598,-0.07118936,-0.04000195,-0.026152
0.1343695968389511,0.038442858,-0.066194564,-0.04152132,-0.06677172,-0.06339005,-0.02943487,-0.04662901,-0.05795014,-0.0681268,-0.026281673,0.009234674,-0.048714012,0.001939745,-0.046299912,-0.04613991,0.007662835,-0.015826155,-0.012470664,-0.029440265,0.00437523,0.0031148642,-0.071478456,-0.047188267,-0.071164496,-0.06629124,-0.040475678,-0.050031938,-0.0567166,-0.07140823,-0.040134363,-0.026222173
0.13474760949611664,0.038605615,-0.06640072,-0.041662835,-0.06697812,-0.063586935,-0.029517531,-0.046749875,-0.05811596,-0.06833328,-0.026352517,0.00928816,-0.04886426,0.0019469298,-0.046438277,-0.046280723,0.0076855333,-0.01584035,-0.012473773,-0.029505625,0.004396189,0.003158207,-0.07170483,-0.04735297,-0.071387306,-0.06649932,-0.040609233,-0.050174214,-0.05688145,-0.07162697,-0.04026676,-0.02629225
0.1351248174905777,0.038768515,-0.06660678,-0.041804362,-0.0671844,-0.063783735,-0.029600102,-0.046870545,-0.058281623,-0.068539664,-0.026423272,0.009341756,-0.04901447,0.0019541027,-0.046576582,-0.046421498,0.007708175,-0.015854325,-0.012476657,-0.029570788,0.0044171577,0.0032017338,-0.071931124,-0.04751771,-0.07161002,-0.06670734,-0.040742777,-0.05031634,-0.057046153,-0.071845576,-0.040399145,-0.026362222
0.13550126552581787,0.03893158,-0.066812746,-0.041945904,-0.06739059,-0.063980445,-0.029682592,-0.046991013,-0.058447145,-0.068745926,-0.02649393,0.00939546,-0.049164645,0.0019612685,-0.046714827,-0.046562232,0.007730761,-0.015868083,-0.012479315,-0.029635757,0.004438136,0.0032454433,-0.07215732,-0.047682486,-0.07183264,-0.06691529,-0.040876314,-0.05045832,-0.0572107,-0.07206406,-0.040531516,-0.026432097
0.13587693870067596,0.039094783,-0.06701861,-0.042087458,-0.06759667,-0.064177096,-0.029764995,-0.047111273,-0.05861251,-0.06895207,-0.026564498,0.009449279,-0.049314782,0.0019684238,-0.046853013,-0.04670292,0.0077532902,-0.015881622,-0.012481746,-0.029700529,0.004459124,0.0032893359,-0.07238346,-0.047847293,-0.072055176,-0.06712316,-0.04100984,-0.050600134,-0.0573751,-0.07228242,-0.04066388,-0.026501872
0.13625182211399078,0.03925815,-0.06722439,-0.042229027,-0.067802645,-0.06437366,-0.029847316,-0.04723134,-0.058777735,-0.06915809,-0.026634973,0.009503204,-0.04946489,0.0019755706,-0.046991147,-0.046843573,0.007775765,-0.015894942,-0.012483955,-0.029765103,0.0044801217,0.003333411,-0.07260953,-0.048012145,-0.072277635,-0.06733097,-0.041143365,-0.050741807,-0.057539344,-0.072500646,-0.040796228,-0.026571546
0.13662593066692352,0.03942166,-0.06743008,-0.042370602,-0.06800853,-0.06457013,-0.029929552,-0.047351204,-0.05894281,-0.06936401,-0.026705358,0.009557244,-0.04961495,0.0019827054,-0.04712922,-0.046984196,0.007798181,-0.015908044,-0.012485939,-0.029829487,0.0045011286,0.003377669,-0.072835505,-0.048177026,-0.072500005,-0.06753872,-0.041276883,-0.05088332,-0.057703443,-0.07271876,-0.040928572,-0.02664112
0.13699927926063538,0.039585326,-0.06763567,-0.042512204,-0.068214305,-0.06476654,-0.03001171,-0.04747087,-0.059107743,-0.06956982,-0.026775654,0.009611393,-0.049764983,0.0019898324,-0.047267243,-0.047124777,0.007820537,-0.01592093,-0.012487698,-0.029893674,0.004522145,0.00342211,-0.07306144,-0.048341945,-0.072722286,-0.0677464,-0.0414104,-0.05102469,-0.0578674,-0.07293674,-0.041060902,-0.0267106
0.13737185299396515,0.03974914,-0.06784117,-0.04265382,-0.06841999,-0.064962864,-0.030093785,-0.047590345,-0.059272535,-0.06977553,-0.026845861,0.009665653,-0.04991498,0.0019969493,-0.047405206,-0.04726532,0.007842842,-0.015933597,-0.012489237,-0.02995767,0.0045431703,0.0034667337,-0.07328728,-0.048506908,-0.07294449,-0.06795402,-0.04154391,-0.05116591,-0.05803121,-0.07315461,-0.041193224,-0.026779983
0.13774365186691284,0.03991311,-0.0680466,-0.04279545,-0.068625584,-0.06515911,-0.030175779,-0.04770962,-0.059437178,-0.06998111,-0.026915979,0.009720024,-0.05006495,0.0020040558,-0.047543123,-0.04740584,0.00786509,-0.01594605,-0.012490551,-0.030021474,0.004564205,0.0035115376,-0.07351306,-0.04867191,-0.0731666,-0.06816158,-0.04167742,-0.051306978,-0.058194876,-0.073372364,-0.041325547,-0.026849266
0.13811466097831726,0.04007724,-0.06825192,-0.042937107,-0.06883107,-0.0653553,-0.03025769,-0.047828704,-0.059601687,-0.070186615,-0.026986007,0.009774506,-0.050214894,0.0020111538,-0.04768098,-0.04754632,0.0078872815,-0.015958285,-0.012491642,-0.030085087,0.0045852503,0.0035565265,-0.07373877,-0.048836954,-0.07338865,-0.068369076,-0.04181093,-0.051447906,-0.058358397,-0.07359001,-0.041457858,-0.026918458
0.138484925031662,0.040241517,-0.06845717,-0.043078773,-0.06903647,-0.065551415,-0.030339528,-0.047947593,-0.05976606,-0.070392,-0.02705595,0.0098290965,-0.050364807,0.0020182407,-0.047818795,-0.04768677,0.007909415,-0.015970305,-0.01249251,-0.030148506,0.004606305,0.003601696,-0.07396443,-0.049002036,-0.07361061,-0.06857652,-0.041944437,-0.051588684,-0.058521785,-0.07380752,-0.041590165,-0.026987553
0.13885439932346344,0.04040595,-0.06866233,-0.04322046,-0.069241785,-0.065747455,-0.030421283,-0.048066296,-0.059930295,-0.07059729,-0.02712581,0.0098838005,-0.05051469,0.0020253179,-0.047956564,-0.0478272,0.007931493,-0.01598211,-0.012493158,-0.030211743,0.0046273684,0.0036470485,-0.074190006,-0.04916717,-0.07383251,-0.06878392,-0.042077944,-0.05172932,-0.058685027,-0.07402493,-0.04172247,-0.027056556
0.1392231285572052,0.040570542,-0.068867415,-0.043362174,-0.069447,-0.065943435,-0.030502964,-0.048184805,-0.060094394,-0.07080248,-0.027195577,0.009938614,-0.05066455,0.0020323864,-0.04809428,-0.04796759,0.007953513,-0.0159937,-0.012493584,-0.030274786,0.0046484405,0.0036925827,-0.074415535,-0.049332343,-0.074054316,-0.068991244,-0.042211458,-0.051869817,-0.058848135,-0.07424222,-0.04185477,-0.027125467
0.1395910680294037,0.040735282,-0.06907241,-0.04350391,-0.06965213,-0.06613934,-0.030584566,-0.04830312,-0.06025835,-0.071007565,-0.027265262,0.009993538,-0.050814386,0.0020394446,-0.048231952,-0.04810796,0.00797548,-0.016005076,-0.012493789,-0.030337643,0.004669524,0.0037382971,-0.074641004,-0.049497567,-0.07427606,-0.06919852,-0.042344972,-0.052010164,-0.0590111,-0.07445941,-0.04198707,-0.027194282
0.1399582475423813,0.040900186,-0.06927733,-0.043645665,-0.06985718,-0.06633518,-0.030666094,-0.048421256,-0.060422182,-0.07121256,-0.027334861,0.010048572,-0.0509642,0.0020464929,-0.04836957,-0.0482483,0.007997386,-0.016016237,-0.012493774,-0.03040031,0.0046906155,0.003784195,-0.074866414,-0.04966283,-0.07449773,-0.06940575,-0.042478487,-0.052150376,-0.059173934,-0.074676484,-0.042119365,-0.027263008
0.140324667096138,0.04106524,-0.06948218,-0.04378745,-0.070062146,-0.06653096,-0.03074754,-0.04853919,-0.060585886,-0.07141745,-0.02740438,0.010103718,-0.051113985,0.0020535311,-0.048507154,-0.048388608,0.008019235,-0.016027186,-0.012493538,-0.03046279,0.004711717,0.0038302746,-0.07509175,-0.04982815,-0.07471933,-0.069612935,-0.04261201,-0.052290447,-0.059336632,-0.07489346,-0.04225166,-0.027331641
0.14069031178951263,0.041230455,-0.069686934,-0.043929256,-0.07026701,-0.06672667,-0.03082892,-0.048656948,-0.060749456,-0.071622245,-0.02747381,0.010158977,-0.051263757,0.0020605617,-0.04864469,-0.048528902,0.00804103,-0.016037922,-0.012493081,-0.030525085,0.0047328286,0.0038765366,-0.075317055,-0.049993522,-0.07494087,-0.069820054,-0.04274554,-0.052430384,-0.059499197,-0.07511033,-0.04238396,-0.027400184
0.14105519652366638,0.04139582,-0.06989163,-0.044071093,-0.07047181,-0.06692233,-0.03091022,-0.048774518,-0.060912892,-0.07182695,-0.02754316,0.010214344,-0.051413506,0.0020675785,-0.048782185,-0.048669174,0.008062766,-0.016048446,-0.012492405,-0.030587196,0.0047539487,0.0039229817,-0.075542286,-0.050158933,-0.075162336,-0.070027135,-0.042879075,-0.05257018,-0.059661634,-0.07532708,-0.042516254,-0.027468638
0.14141932129859924,0.04156135,-0.07009624,-0.044212952,-0.07067651,-0.06711792,-0.03099145,-0.048891902,-0.06107621,-0.07203157,-0.027612425,0.010269823,-0.051563237,0.0020745876,-0.048919648,-0.048809424,0.008084444,-0.016058756,-0.012491511,-0.030649122,0.004775077,0.0039696055,-0.07576747,-0.050324403,-0.07538374,-0.07023418,-0.04301262,-0.05270984,-0.059823934,-0.07554374,-0.04264856,-0.027537003
0.14178268611431122,0.041727036,-0.07030079,-0.044354837,-0.07088115,-0.06731346,-0.031072602,-0.0490091,-0.06123939,-0.072236106,-0.027681608,0.0103254095,-0.051712953,0.0020815872,-0.04905706,-0.048949644,0.008106064,-0.016068857,-0.012490397,-0.030710861,0.0047962163,0.00401641,-0.075992614,-0.050489925,-0.07560508,-0.07044117,-0.043146174,-0.05284936,-0.059986107,-0.07576029,-0.04278086,-0.02760528
0.14214526116847992,0.04189288,-0.07050526,-0.04449676,-0.07108569,-0.067508936,-0.031153686,-0.049126122,-0.061402455,-0.07244055,-0.027750712,0.010381112,-0.05186265,0.002088576,-0.04919444,-0.049089856,0.00812763,-0.016078744,-0.012489062,-0.030772418,0.0048173657,0.0040633986,-0.0762177,-0.0506555,-0.07582635,-0.07064812,-0.043279734,-0.052988753,-0.060148157,-0.07597676,-0.042913172,-0.027673468
0.14250709116458893,0.042058885,-0.07070966,-0.0446387,-0.07129018,-0.06770436,-0.0312347,-0.04924296,-0.06156539,-0.072644904,-0.027819738,0.010436922,-0.052012336,0.0020955554,-0.049331777,-0.049230047,0.008149134,-0.016088422,-0.012487514,-0.030833796,0.0048385235,0.0041105663,-0.07644275,-0.050821133,-0.07604758,-0.07085503,-0.043413304,-0.05312801,-0.06031007,-0.076193124,-0.043045487,-0.02774157
0.14286816120147705,0.042225044,-0.07091399,-0.04478068,-0.071494564,-0.06789973,-0.031315625,-0.04935962,-0.06172821,-0.07284917,-0.027888678,0.0104928445,-0.052162006,0.0021025245,-0.04946908,-0.049370214,0.008170583,-0.016097888,-0.012485743,-0.030894987,0.0048596896,0.0041579166,-0.07666774,-0.05098682,-0.07626873,-0.071061894,-0.043546893,-0.053267136,-0.060471863,-0.076409385,-0.04317781,-0.027809586
0.1432284712791443,0.042391367,-0.07111826,-0.044922687,-0.0716989,-0.06809504,-0.031396493,-0.049476095,-0.061890908,-0.07305336,-0.027957544,0.010548877,-0.052311666,0.0021094845,-0.049606353,-0.049510375,0.008191974,-0.016107146,-0.012483755,-0.030956,0.004880868,0.004205448,-0.07689269,-0.051152557,-0.076489836,-0.07126872,-0.04368049,-0.053406127,-0.060633533,-0.076625556,-0.043310136,-0.027877517
0.14358802139759064,0.04255785,-0.07132246,-0.045064725,-0.07190314,-0.06829031,-0.031477295,-0.04959239,-0.062053487,-0.07325747,-0.02802633,0.01060502,-0.05246131,0.002116434,-0.049743593,-0.049650513,0.008213308,-0.016116193,-0.012481552,-0.031016834,0.0049020536,0.00425316,-0.07711759,-0.051318355,-0.07671088,-0.07147552,-0.0438141,-0.05354499,-0.060795076,-0.07684163,-0.043442473,-0.027945362
0.1439467966556549,0.042724494,-0.0715266,-0.0452068,-0.072107315,-0.06848551,-0.03155803,-0.049708508,-0.06221594,-0.073461495,-0.028095033,0.010661276,-0.05261095,0.0021233736,-0.049880795,-0.049790643,0.008234583,-0.01612503,-0.01247913,-0.031077482,0.0049232505,0.0043010535,-0.077342466,-0.05148422,-0.076931864,-0.07168228,-0.043947726,-0.053683728,-0.0609565,-0.077057615,-0.04357481,-0.028013125
0.14430482685565948,0.0428913,-0.07173067,-0.045348912,-0.07231142,-0.068680674,-0.031638697,-0.049824454,-0.06237828,-0.07366544,-0.028163664,0.010717642,-0.05276058,0.0021303035,-0.05001796,-0.04993076,0.0082558,-0.016133659,-0.012476492,-0.031137954,0.0049444563,0.0043491283,-0.07756728,-0.051650137,-0.0771528,-0.071889006,-0.04408136,-0.05382234,-0.061117798,-0.07727351,-0.04370717,-0.028080802
0.14466208219528198,0.04305827,-0.07193468,-0.045491055,-0.07251546,-0.06887579,-0.03171929,-0.04994022,-0.06254054,-0.0738693,-0.028232217,0.010774121,-0.0529102,0.0021372233,-0.050155103,-0.05007086,0.00827696,-0.016142081,-0.012473635,-0.031198248,0.0049656713,0.0043973858,-0.07779207,-0.05181612,-0.07737368,-0.07209569,-0.044215016,-0.053960815,-0.061278984,-0.077489324,-0.04383953,-0.028148398
0.14501862227916718,0.043225396,-0.07213862,-0.04563324,-0.072719425,-0.06907085,-0.031799823,-0.05005581,-0.062702656,-0.074073106,-0.028300691,0.01083071,-0.053059824,0.0021441325,-0.050292216,-0.050210953,0.00829806,-0.016150292,-0.012470565,-0.031258345,0.004986896,0.004445822,-0.07801682,-0.051982157,-0.07759452,-0.072302364,-0.044348694,-0.054099172,-0.06144005,-0.07770504,-0.043971904,-0.028215908
0.1453743726015091,0.043392688,-0.072342515,-0.04577546,-0.07292333,-0.06926587,-0.03188029,-0.050171234,-0.062864654,-0.07427682,-0.028369091,0.010887408,-0.05320943,0.0021510317,-0.0504293,-0.05035104,0.008319103,-0.016158298,-0.012467278,-0.031318285,0.0050081294,0.004494439,-0.07824153,-0.052148268,-0.07781531,-0.072509,-0.044482388,-0.054237396,-0.061600998,-0.077920675,-0.044104293,-0.028283339
0.14572936296463013,0.04356014,-0.07254635,-0.045917712,-0.073127165,-0.069460854,-0.03196069,-0.05028648,-0.06302654,-0.07448047,-0.028437417,0.010944218,-0.05335903,0.0021579221,-0.050566353,-0.050491117,0.008340089,-0.016166095,-0.0124637745,-0.031378046,0.005029373,0.0045432374,-0.07846621,-0.052314438,-0.078036055,-0.072715595,-0.044616096,-0.0543755,-0.061761826,-0.07813622,-0.04423669,-0.028350689
0.14608362317085266,0.043727763,-0.07275012,-0.04606001,-0.07333094,-0.06965579,-0.03204102,-0.050401554,-0.063188314,-0.07468404,-0.028505664,0.011001141,-0.05350864,0.002164802,-0.050703384,-0.05063118,0.008361014,-0.016173683,-0.012460055,-0.031437628,0.005050627,0.0045922175,-0.07869086,-0.052480675,-0.07825674,-0.07292218,-0.044749826,-0.054513484,-0.061922543,-0.07835169,-0.044369105,-0.02841796
0.14643710851669312,0.043895543,-0.07295384,-0.046202347,-0.073534645,-0.06985068,-0.032121293,-0.050516456,-0.06334998,-0.074887544,-0.02857384,0.011058176,-0.05365824,0.0021716713,-0.050840385,-0.050771244,0.008381883,-0.016181067,-0.012456121,-0.03149704,0.0050718896,0.0046413783,-0.07891546,-0.05264698,-0.0784774,-0.07312873,-0.044883586,-0.054651342,-0.062083147,-0.07856708,-0.044501536,-0.02848515
0.14678983390331268,0.044063494,-0.073157504,-0.046344727,-0.07373829,-0.07004553,-0.0322015,-0.050631188,-0.063511536,-0.07509098,-0.02864194,0.01111532,-0.05380784,0.0021785311,-0.05097737,-0.050911307,0.008402692,-0.016188242,-0.012451975,-0.031556275,0.005093163,0.0046907207,-0.07914005,-0.052813344,-0.078697994,-0.07333526,-0.04501736,-0.054789074,-0.062243637,-0.07878238,-0.044633977,-0.02855226
0.14714181423187256,0.04423161,-0.07336111,-0.046487138,-0.07394189,-0.07024035,-0.032281645,-0.05074575,-0.06367299,-0.07529435,-0.02870997,0.011172577,-0.053957447,0.0021853815,-0.05111433,-0.051051356,0.008423442,-0.01619521,-0.0124476105,-0.03161534,0.0051144445,0.0047402433,-0.0793646,-0.05297979,-0.07891857,-0.07354176,-0.04515115,-0.054926697,-0.062404014,-0.07899761,-0.04476644,-0.028619297
0.14749304950237274,0.044399887,-0.07356466,-0.0466296,-0.07414541,-0.07043512,-0.032361727,-0.050860144,-0.06383434,-0.07549766,-0.028777927,0.011229945,-0.054107048,0.0021922204,-0.05125127,-0.051191404,0.008444134,-0.016201973,-0.012443032,-0.031674225,0.005135737,0.0047899475,-0.07958913,-0.053146295,-0.0791391,-0.073748246,-0.04528498,-0.055064194,-0.0625643,-0.07921277,-0.04489892,-0.028686251
0.14784352481365204,0.04456833,-0.07376818,-0.046772107,-0.07434887,-0.07062986,-0.03244175,-0.050974376,-0.06399557,-0.07570089,-0.028845813,0.011287427,-0.054256663,0.0021990505,-0.05138818,-0.05133146,0.008464768,-0.01620853,-0.012438242,-0.03173294,0.0051570386,0.004839833,-0.07981363,-0.053312875,-0.079359576,-0.07395472,-0.04541883,-0.055201575,-0.06272446,-0.07942784,-0.04503142,-0.028753128
0.14819324016571045,0.044736937,-0.07397163,-0.046914656,-0.07455229,-0.070824556,-0.032521706,-0.05108843,-0.06415671,-0.07590407,-0.028913625,0.011345018,-0.05440627,0.00220587,-0.05152508,-0.0514715,0.008485342,-0.016214881,-0.0124332355,-0.031791486,0.005178351,0.004889899,-0.080038115,-0.05347953,-0.07958004,-0.074161164,-0.045552693,-0.055338845,-0.06288452,-0.07964285,-0.045163937,-0.02881993
0.14854221045970917,0.044905715,-0.07417503,-0.04705725,-0.07475564,-0.07101923,-0.03260161,-0.051202327,-0.06431775,-0.076107174,-0.028981365,0.011402721,-0.054555893,0.0022126792,-0.05166196,-0.05161155,0.0085058585,-0.01622103,-0.012428019,-0.031849854,0.0051996727,0.004940145,-0.08026257,-0.05364625,-0.07980046,-0.0743676,-0.045686595,-0.055475987,-0.06304446,-0.079857774,-0.045296475,-0.028886657
0.1488904505968094,0.045074664,-0.07437841,-0.04719989,-0.07495895,-0.071213864,-0.032681443,-0.05131606,-0.06447868,-0.07631023,-0.029049039,0.011460535,-0.054705516,0.0022194795,-0.05179882,-0.051751606,0.008526315,-0.016226973,-0.012422586,-0.031908058,0.0052210037,0.0049905726,-0.080487,-0.053813055,-0.08002083,-0.07457401,-0.045820523,-0.055613026,-0.063204296,-0.08007263,-0.04542903,-0.028953306
0.14923791587352753,0.045243777,-0.07458172,-0.047342584,-0.0751622,-0.071408466,-0.032761224,-0.051429622,-0.06463952,-0.07651323,-0.029116638,0.011518465,-0.054855153,0.0022262684,-0.051935665,-0.051891662,0.008546712,-0.01623271,-0.01241694,-0.031966083,0.005242345,0.0050411825,-0.08071141,-0.053979926,-0.08024117,-0.07478041,-0.04595448,-0.055749945,-0.06336404,-0.08028743,-0.04556161,-0.029019885
0.14958463609218597,0.045413062,-0.074784994,-0.047485314,-0.075365394,-0.071603045,-0.03284095,-0.051543027,-0.06480026,-0.07671617,-0.02918417,0.011576502,-0.05500479,0.002233048,-0.052072495,-0.05203171,0.00856705,-0.016238242,-0.012411084,-0.032023944,0.0052636964,0.0050919717,-0.08093581,-0.05414687,-0.080461495,-0.0749868,-0.046088465,-0.055886745,-0.06352367,-0.08050214,-0.04569421,-0.029086387
0.14993059635162354,0.045582518,-0.074988216,-0.0476281,-0.07556854,-0.07179758,-0.032920614,-0.05165627,-0.0649609,-0.07691905,-0.029251635,0.011634653,-0.055154435,0.0022398166,-0.05220931,-0.052171774,0.008587328,-0.016243573,-0.012405012,-0.032081638,0.0052850563,0.005142942,-0.081160195,-0.054313906,-0.080681786,-0.075193174,-0.04622248,-0.056023438,-0.0636832,-0.08071679,-0.045826837,-0.029152818
0.1502758413553238,0.045752138,-0.07519141,-0.04777094,-0.075771645,-0.0719921,-0.033000216,-0.05176934,-0.06512145,-0.077121876,-0.02931903,0.011692917,-0.055304095,0.0022465757,-0.05234611,-0.052311838,0.008607546,-0.0162487,-0.012398729,-0.03213916,0.0053064274,0.005194093,-0.081384555,-0.054481007,-0.08090204,-0.07539953,-0.046356525,-0.056160025,-0.06384263,-0.08093138,-0.045959488,-0.029219173
0.15062031149864197,0.04592193,-0.075394556,-0.047913827,-0.07597469,-0.07218659,-0.033079773,-0.05188226,-0.0652819,-0.077324644,-0.029386356,0.011751292,-0.055453777,0.0022533245,-0.052482903,-0.052451916,0.008627706,-0.01625362,-0.012392234,-0.032196514,0.0053278087,0.0052454267,-0.0816089,-0.05464819,-0.08112228,-0.0756059,-0.04649061,-0.05629649,-0.06400196,-0.081145905,-0.046092167,-0.02928546
0.15096403658390045,0.04609189,-0.07559766,-0.04805676,-0.076177694,-0.07238106,-0.033159263,-0.051995017,-0.06544226,-0.077527374,-0.029453617,0.011809781,-0.05560346,0.0022600628,-0.052619677,-0.052591994,0.008647807,-0.01625834,-0.012385526,-0.032253698,0.0053491998,0.0052969414,-0.081833236,-0.054815456,-0.08134247,-0.07581225,-0.04662472,-0.056432858,-0.0641612,-0.08136037,-0.04622487,-0.029351674
0.15130703151226044,0.046262033,-0.07580073,-0.04819975,-0.076380655,-0.072575495,-0.0332387,-0.052107617,-0.065602526,-0.077730045,-0.029520813,0.011868382,-0.055753164,0.0022667923,-0.05275645,-0.05273208,0.008667847,-0.016262855,-0.012378607,-0.032310717,0.005370601,0.005348636,-0.082057565,-0.054982804,-0.08156265,-0.0760186,-0.046758868,-0.05656911,-0.06432033,-0.08157477,-0.046357594,-0.029417817
0.15164926648139954,0.04643234,-0.07600376,-0.0483428,-0.076583564,-0.07276991,-0.033318087,-0.052220054,-0.0657627,-0.07793267,-0.02958794,0.011927095,-0.055902883,0.0022735095,-0.052893206,-0.05287218,0.008687828,-0.01626717,-0.012371477,-0.032367572,0.005392012,0.005400512,-0.08228188,-0.055150233,-0.08178282,-0.07622494,-0.046893053,-0.056705255,-0.064479366,-0.081789106,-0.04649035,-0.029483888
0.15199077129364014,0.046602815,-0.07620676,-0.048485897,-0.076786436,-0.07296431,-0.033397414,-0.05233234,-0.06592278,-0.07813524,-0.029655002,0.01198592,-0.056052618,0.002280218,-0.053029962,-0.05301229,0.008707747,-0.01627128,-0.012364134,-0.032424256,0.0054134326,0.0054525686,-0.08250618,-0.055317745,-0.08200295,-0.076431274,-0.047027268,-0.05684129,-0.06463832,-0.08200339,-0.04662314,-0.029549893
0.15233150124549866,0.046773467,-0.07640971,-0.048629053,-0.07698927,-0.07315868,-0.03347669,-0.052444465,-0.06608278,-0.07833777,-0.029721998,0.01204486,-0.05620238,0.002286917,-0.053166702,-0.053152412,0.008727608,-0.016275188,-0.012356581,-0.032480776,0.0054348656,0.005504809,-0.08273049,-0.05548535,-0.08222307,-0.07663761,-0.047161523,-0.056977227,-0.06479716,-0.08221762,-0.046755955,-0.029615827
