num_itr,sup_err_13,sup_err_9,sup_err_5
100,0.0827749818563461,0.3278865516185761,0.11843346059322363
200,0.0413617864251137,0.10055503249168402,0.09452392160892492
300,0.0250809043645859,0.06825333833694464,0.06552653014659887
400,0.0222782865166664,0.04853601753711705,0.05536081641912465
500,0.0216316431760788,0.03883549571037297,0.04662087559700017
600,0.0209810212254524,0.036110661923885394,0.043005697429180194
700,0.0199764743447304,0.03576638549566274,0.04166424274444585
800,0.0192215591669083,0.03190438449382787,0.04171338677406316
900,0.0177683606743813,0.030089177191257525,0.039106637239456225
1000,0.016727901995182,0.026975713670253802,0.039490990340709735
1100,0.016102597117424,0.026630274951458026,0.03837076574563985
1200,0.0151220187544823,0.02628028392791753,0.038541190326213885
1300,0.0146315768361092,0.022263765335083056,0.038317129015922595
1400,0.0148340985178947,0.021776594221591998,0.03859085589647298
1500,0.0142804309725761,0.021431893110275317,0.03856255859136586
1600,0.0141513422131538,0.020878411829471637,0.03874119371175771
1700,0.0135152414441109,0.020593263208866168,0.03847215324640279
1800,0.013074666261673,0.020689092576503802,0.03763332217931752
1900,0.0129038617014885,0.019996948540210772,0.03683324158191686
2000,0.0126865580677986,0.020152114331722308,0.03643273562192922
2100,0.0127923563122749,0.019496098160743762,0.034257054328918506
2200,0.0119963735342026,0.01884208619594579,0.03446288406848912
2300,0.0120317935943604,0.01858648657798772,0.03379172831773763
2400,0.012122705578804,0.01792667806148534,0.03457093983888631
2500,0.0114737674593925,0.01784081757068639,0.034748077392578174
2600,0.0110416114330292,0.017528437077999164,0.035551026463508655
2700,0.0107472315430641,0.01668390631675725,0.035205304622650195
2800,0.0103790387511253,0.016697533428669024,0.0336602777242661
2900,0.0103687569499016,0.016725167632103015,0.033814236521720935
3000,0.009750634431839,0.016183473169803668,0.034986689686775256
3100,0.0092305392026901,0.016110353171825458,0.03485516458749776
3200,0.0093333646655083,0.016346998512744952,0.03480624407529836
3300,0.0092799961566925,0.016185618937015582,0.03432878851890569
3400,0.0093561187386513,0.01594027131795888,0.03545655310153966
3500,0.0094747096300125,0.015820726752281238,0.03525417298078542
