0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.2372628883231136,-1.1494782928031158,-1.0635980979850612,-0.9796222935452067,-0.8975508696840446,-0.8173838171266209,-0.739121127122825,-0.6627627914477096,-0.5883088024017344,-0.5157591528110534,-0.4451138360277372,-0.37637284593000286,-0.30953617692242275,-0.2446038239245364,-0.18157578242894096,-0.12044809350581681,-0.06123238642443521,-0.003917386163361805,0.05149334120952355,0.10499987500624854
-1.2558334781427547,-1.1665770209099167,-1.0793045355742552,-0.9940160100301871,-0.9107114327893538,-0.8293907929809929,-0.7500540803523501,-0.6727012852690367,-0.5973323987153858,-0.5239474122947636,-0.4525463182298959,-0.38312910936312705,-0.3156957791567032,-0.25024629487288386,-0.18678073167475345,-0.12529889592251453,-0.06580113515002499,-0.00828712262952147,0.04724303817454836,0.10078934869045907
-1.2756562710550718,-1.1847995976588477,-1.0960134079491568,-1.009297687632054,-0.9246524231453215,-0.8420776016589886,-0.7615732110758452,-0.6831392400318863,-0.6067756778967793,-0.5324825147742567,-0.4602597415025248,-0.39010734965460914,-0.3220253315387024,-0.25600860176672213,-0.19207238941331128,-0.1302014231394782,-0.07039959899668219,-0.012670065100046882,0.042989268732678144,0.09657882237466958
-1.2969025313939948,-1.204299730456104,-1.1138618153339952,-1.0255887690214958,-0.9394805753865267,-0.8555372191717556,-0.7737586859952474,-0.6941449623510779,-0.6166960356098827,-0.5414118940194143,-0.4682925267050383,-0.3973379236701904,-0.3285480757968139,-0.2619229222933941,-0.19746261345713928,-0.13516698515065895,-0.07503522098490933,-0.01706985894927064,0.03873233053091242,0.09236829605888013
-1.3197762495050673,-1.2252604972889376,-1.1330130547336874,-1.043033901438171,-0.955323018053984,-0.8698803862864045,-0.7867059888951924,-0.7057998096953975,-0.6271618335580937,-0.5507920464110896,-0.4766904352395787,-0.4048569880867377,-0.33529169405430215,-0.2679945433030729,-0.2029655270533933,-0.14020463758555468,-0.0797094124465363,-0.02148721341300501,0.034469331416979866,0.08815776974309064
-1.3445223514625357,-1.2479017144749835,-1.1536631913363518,-1.0618067573493528,-0.9723323890962178,-0.8852400644398817,-0.8005297625250811,-0.7182014637793911,-0.6382551499142503,-0.5606908039258488,-0.48550841009599,-0.4127079539929165,-0.34228942247203814,-0.27425280367662025,-0.2085980870383805,-0.14532526327806428,-0.0844289614308297,-0.025908157082664376,0.030202007216756907,0.08394724342730117
-1.3714375110574841,-1.2724896396996646,-1.1760497127077536,-1.0821176998825435,-0.9906935725955215,-0.9017773037904792,-0.8153688679849527,-0.7314682412716697,-0.6500754013198526,-0.5711903273764638,-0.4948130002673514,-0.4209434023983556,-0.3495815177562593,-0.28072733190972454,-0.21438083201011193,-0.15041964610099268,-0.08920062356197424,-0.030356754023535493,0.02593615676988719,0.0797367171115117
-1.4008845802203196,-1.2993499221947749,-1.200463078992483,-1.1042240132742027,-1.01063268965025,-0.9196890746826896,-0.831393136887329,-0.7457448467356609,-0.6627441766566439,-0.5823911010384062,-0.5046855962298179,-0.42962764054195746,-0.35721721424945274,-0.28745429959172397,-0.2203388807740918,-0.1558658764632971,-0.09405047731586415,-0.03487620416014442,0.021648399839546396,0.07552619079572222
-1.433312134418955,-1.3288851429416662,-1.2272623667094507,-1.1284437589798204,-1.0324292754600615,-0.9392188743102429,-0.8488125161460622,-0.7612101640414356,-0.6764117835310712,-0.5944173426127466,-0.515226811749552,-0.4388401638718802,-0.3652573743793075,-0.2944784211422843,-0.22650328450370946,-0.16133194728028344,-0.09896424801902251,-0.0393222382211854,0.017359402600107494,0.07131566447993276
-1.4692813815461334,-1.3615989624782663,-1.2568968053686524,-1.1551748508854147,-1.0564330428177948,-0.9606713280803472,-0.8678896567169366,-0.7780879819045122,-0.6912662599566262,-0.6074244503267834,-0.5265625156114764,-0.448680421553079,-0.37377813704249774,-0.30185563412154526,-0.23291288798511062,-0.16693424726103012,-0.1037020669661252,-0.043845425819295514,0.013060914553512382,0.06710513816414326
-1.5095038884861294,-1.3981299756095944,-1.289935970679657,-1.1849217971941333,-1.083087382689555,-0.9844326587472618,-0.8889575609991538,-0.7966620291331772,-0.7075460068984102,-0.6216094421098706,-0.5388522866529777,-0.4592744964876533,-0.3828760316521716,-0.3096568562665999,-0.23961693853592278,-0.1727562507528877,-0.10899897562475529,-0.04840075133634865,0.00875066108609545,0.0628946118483538
-1.5548955650797134,-1.4393001536020993,-1.327112986350118,-1.2183339629059762,-1.1129629881712035,-1.0109999723756964,-0.9124448310863196,-0.8172974852149472,-0.7255578610260784,-0.637225890143938,-0.5523015095590655,-0.47078466163444943,-0.3926752941111533,-0.31797336011342703,-0.2466788181533507,-0.17879163213496418,-0.11375779149118248,-0.05299301058777591,0.004426070277348315,0.05868408553256433
-1.6066557147482143,-1.4861857771208802,-1.3693877813501407,-1.2562615928964378,-1.1468070843698626,-1.0410241355439018,-0.9389126333685813,-0.8404724719827485,-0.7457035527256695,-0.6546057841478675,-0.5671790820212091,-0.48342336934818075,-0.40333857637049453,-0.326924640576864,-0.25418150671005313,-0.18510912677312688,-0.1195278290411026,-0.05797228488883706,0.00010381871867472248,0.05447355921677485
-1.6663858772089766,-1.5402240697754284,-1.4180421801726932,-1.2998400238060193,-1.1856174259188623,-1.07537422161474,-0.9691102558777991,-0.866825383592347,-0.7685194695610331,-0.6741923885219745,-0.5838440251646354,-0.4974742741444469,-0.4150830400963196,-0.33667023764688686,-0.262235791425556,-0.19177963607432133,-0.12502780453448803,-0.06277171477189555,-0.004158039885268139,0.050263032900985376
-1.7362739879046591,-1.60337842733915,-1.4748272365285122,-1.3506201550250396,-1.2307569362972246,-1.1152373477655355,-1.0040611708362228,-0.8972282009331769,-0.7947382475278733,-0.6965911341673279,-0.6027866985000581,-0.5133247923001083,-0.42820528148904335,-0.34742804615600137,-0.27099298057564036,-0.19889999322421875,-0.13073144562284564,-0.0670551201657931,-0.008501589686337047,0.04605250658519591
-1.8193899961142457,-1.6784036249438525,-1.542199696701073,-1.4107778314838488,-1.2841376697303728,-1.1622788722802735,-1.0452011204327158,-0.9329041160009575,-0.8253875813636571,-0.7226512595127269,-0.6246949140978628,-0.531518329467602,-0.4431213107069534,-0.35950368367160157,-0.28066529501864973,-0.2066060122338758,-0.13516977313032263,-0.07274016318691515,-0.012862246730008416,0.04184198026940644
-1.9201805662653673,-1.7692895721355102,-1.6237176125468422,-1.4834641105643804,-1.3485285201838795,-1.2189103264427836,-1.0946090455250586,-0.9756242248599831,-0.8619554432148792,-0.7536023107816205,-0.650564469257048,-0.552841591917129,-0.4604333836848634,-0.37333958119193955,-0.291559952834091,-0.2150942988200924,-0.14394245121443672,-0.07675845399057843,-0.017243218574044004,0.037631453953616965
-2.04533931705281,-1.882041791105034,-1.7247360284510311,-1.5734211081589051,-1.4280961586878675,-1.2887603581021914,-1.1554129342734436,-1.0280531650712208,-0.9066803785419493,-0.791293953075831,-0.6818933175618124,-0.5784779515304975,-0.48104738528497115,-0.38960120001935616,-0.3041390279252155,-0.22466055228558718,-0.15116550755666025,-0.08174807294133828,-0.02164851095558451,0.03342092763782749
-2.2054341736811747,-2.0261405207276524,-1.8537072335875848,-1.6881327462579805,-1.5294155766377444,-1.3775543269747992,-1.2325476842888774,-1.094394420769937,-0.9630933941518811,-0.8386435480613186,-0.721043912341202,-0.6102936033491475,-0.5063918242303438,-0.4093378651646918,-0.3191311035882641,-0.2357710043887709,-0.1592571200750096,-0.08685527719887245,-0.02608322511535384,0.029210401322038015
-2.4181935237910706,-2.217485861069826,-2.0248041996964803,-1.8401456464273713,-1.6635074625742274,-1.494887065036557,-1.334282027278162,-1.1816900802472192,-1.0371091132390453,-0.900537174701304,-0.771972472980859,-0.6514133770119481,-0.5388584169451045,-0.4343062847164799,-0.33775583455713865,-0.2492060834419893,-0.1686562114781108,-0.09531546021806175,-0.03155212188017904,0.024999875006248545
