0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.21909208130294522,-0.190589222481078,-0.11511159382352765,-0.04031412289120684,0.054058790913487975,0.12361044635408602,0.18131393283804076,0.27229934917816667,0.331464802865834,0.40411666592024575,0.47029321437043703,0.5262202179523555,0.5918746259405068,0.6560619338921705,0.7186761345569681,0.7796084863438386,0.8387614446326954,0.8960650549380131,0.9514793143710664,1.0049875621120887
-0.2766100466507303,-0.20137882860392897,-0.10806458285997089,0.015827328754706826,0.024259104192348335,0.09798207703429285,0.1725375805436884,0.24285308801963013,0.31380632670572084,0.3836974268563276,0.4549870433320174,0.5198921071392524,0.5859696251959519,0.6505534630085723,0.7135298887297978,0.7747813958313432,0.834196839853905,0.8916953892371061,0.94722884891622,1.0007770357962995
-0.2893998705867057,-0.21246444029429123,-0.1361353912726202,-0.06046218326080677,0.01449886430781333,0.11816677120000996,0.16408311814074217,0.2344672842176384,0.30767019856882283,0.37629133204589593,0.44659713387717903,0.5169705269074509,0.5831142085497134,0.6449484998812902,0.7083108805839944,0.7699032213571184,0.8296022614947004,0.8873161271824385,0.9429759164176882,0.9965665094805101
-0.17117378820950946,-0.14013421750056387,-0.14709760001410976,0.0033190041612721766,0.02645037530917449,0.079113537037103,0.15294544438691904,0.22739458888144748,0.2980438890766357,0.3873294295789145,0.4506803839594742,0.5208529168681759,0.5794796668203923,0.6392364813850464,0.703010807787001,0.7649714152377636,0.8250125315202479,0.8829132098483496,0.9387169761610616,0.9923559831647204
-0.3133944019949071,-0.23247244531066347,-0.1583850212901876,-0.08180278410432329,-0.0059049496954619585,0.07787084975099734,0.14538030785910994,0.21701392279807186,0.30119959573162947,0.3608536163579934,0.44973235633599895,0.5017089774629289,0.5783733965039828,0.6334868906141122,0.697620071253489,0.7601264326709489,0.8203089918088259,0.8785427258020952,0.9344547367683532,0.9881454568489312
-0.28090423496250805,-0.24768913610093823,-0.1700199237347445,-0.09296870358100096,-0.015663805763156624,0.0675189335820553,0.13398901125331508,0.20800673239106915,0.2808603601650834,0.3527828848690535,0.43010951568819045,0.492986421210741,0.5610071832007097,0.6275964270598293,0.6921275110772335,0.7551914859615351,0.8155971826611433,0.8740587745661168,0.9301873210720217,0.9839349305331416
-0.3385086819481601,-0.260163385774675,-0.10002171968433193,-0.10423512142650981,-0.027621399716906025,0.05555385461828066,0.14791142342627794,0.22730161042368624,0.2719619327053906,0.34444690452085824,0.4301243966669564,0.5009113236849875,0.5543547239718164,0.6213299661987626,0.6865200869344938,0.7497652653683768,0.8111476144494405,0.8696205674724501,0.9259131373749939,0.9797244042173522
-0.3521950801662447,-0.2730458989266049,-0.19415757820804236,-0.11641338733207984,-0.03867386182382593,0.04227633316746415,0.11844274510640695,0.1886258515688677,0.2627468809356769,0.3501276960019626,0.4140687696149889,0.4929731643378714,0.549426353422381,0.6150458148465756,0.6807824948519143,0.7445102492145181,0.8060207677852379,0.8651471849489029,0.9216323722287306,0.9755138779015625
-0.3659676555640582,-0.286360969628232,-0.20675099457515445,-0.12862137579405775,-0.05085040005550712,0.05234060851890232,0.10283347524069097,0.21163474296943363,0.2548200885003751,0.32686860974301957,0.41584964692013043,0.4706308796077353,0.5404177147093034,0.6101846923982212,0.674896709237838,0.7402620102233036,0.8011346382942204,0.8606482101259376,0.9173433101293081,0.9713033515857733
-0.3801994937066977,-0.30013304186190903,-0.17956950109812653,-0.13692789736261224,-0.06310991034081193,0.04335652837193671,0.09270945343102133,0.16792001808411017,0.2576896210345416,0.3175632120547589,0.4066983228912041,0.46263496326386294,0.533081349389183,0.6051737964423121,0.6688414298446277,0.7339900580629274,0.7961730281222696,0.8561201027219845,0.9130443945536895,0.9670928252699837
-0.39492576657859546,-0.3143920666197626,-0.2343379855826241,-0.1548050836692325,-0.0747137948824268,0.05055493850115045,0.08052823697305467,0.15693655386349392,0.23289423882399718,0.3078663689279767,0.4070306070476717,0.4699987760911791,0.5254576086533376,0.5993050553546777,0.662591390958386,0.7280743381307042,0.7913818482050406,0.851429142956399,0.9087336706408661,0.9628822989541943
-0.41019707814881845,-0.32867205037895686,-0.24863173098511882,-0.16782646099977072,-0.08908906915875381,-0.010197620724626488,0.06801871632056933,0.14547815025903732,0.22208717555179147,0.3092878400185227,0.3997900997900512,0.4456179939294257,0.5175075305141514,0.5915212834800584,0.6561164460384229,0.7223672644485962,0.7878079515893193,0.8467753395346599,0.9044085791042397,0.9586717726384046
