0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10.525233268737793,10.56722354888916,10.609089851379395,10.65084171295166,10.692474365234375,10.733989715576172,10.775384902954102,10.816659927368164,10.857821464538574,10.8988618850708,10.93978214263916,10.980582237243652,11.021265029907227,11.061830520629883,11.102274894714355,11.142602920532227,11.18281364440918,11.222904205322266,11.262872695922852,11.302724838256836
10.060470581054688,10.102546691894531,10.144500732421875,10.186330795288086,10.22803783416748,10.269622802734375,10.311079025268555,10.352417945861816,10.393630027770996,10.434720039367676,10.47568130493164,10.516526222229004,10.557243347167969,10.597834587097168,10.638307571411133,10.678654670715332,10.718877792358398,10.758977890014648,10.798954010009766,10.838807106018066
9.595542907714844,9.637715339660645,9.67976188659668,9.7216796875,9.763465881347656,9.805122375488281,9.846653938293457,9.888052940368652,9.92932415008545,9.97046947479248,10.011480331420898,10.052364349365234,10.093125343322754,10.133749008178711,10.174247741699219,10.214617729187012,10.25485610961914,10.294968605041504,10.334952354431152,10.374804496765137
9.130430221557617,9.172709465026855,9.214852333068848,9.256864547729492,9.298739433288574,9.340479850769043,9.382084846496582,9.423558235168457,9.464895248413086,9.506093978881836,9.547163963317871,9.588093757629395,9.628891944885254,9.669554710388184,9.710083961486816,9.750479698181152,9.790736198425293,9.830862045288086,9.870851516723633,9.910707473754883
8.665106773376465,8.707500457763672,8.749753952026367,8.791868209838867,8.83383846282959,8.8756685256958,8.9173583984375,8.958909034729004,9.000316619873047,9.041584968566895,9.082712173461914,9.12369441986084,9.16454029083252,9.205241203308105,9.245804786682129,9.286227226257324,9.326508522033691,9.366643905639648,9.40664291381836,9.446500778198242
8.199539184570312,8.24206256866455,8.284435272216797,8.326662063598633,8.368741035461426,8.410673141479492,8.452455520629883,8.494089126586914,8.535577774047852,8.576913833618164,8.618104934692383,8.659149169921875,8.700044631958008,8.740795135498047,8.781392097473145,8.821844100952148,8.862149238586426,8.902303695678711,8.942313194274902,8.982172012329102
7.733691692352295,7.776355743408203,7.818865776062012,7.861217498779297,7.903412818908691,7.945455074310303,7.98734188079834,8.029071807861328,8.070647239685059,8.112066268920898,8.153328895568848,8.194437026977539,8.235389709472656,8.276187896728516,8.316827774047852,8.357316017150879,8.397643089294434,8.437822341918945,8.477839469909668,8.517704010009766
7.267520904541016,7.310341835021973,7.352999210357666,7.3954925537109375,7.4378204345703125,7.479987144470215,7.521988391876221,7.563826560974121,7.605497360229492,7.647007465362549,7.688354015350342,7.7295331954956055,7.7705512046813965,7.811404228210449,7.852092742919922,7.892617702484131,7.932980060577393,7.973176956176758,8.013209342956543,8.053077697753906
6.800970077514648,6.843967437744141,6.8867926597595215,6.929443836212158,6.971920967102051,7.014224052429199,7.056354522705078,7.098310947418213,7.1400957107543945,7.181706428527832,7.223142623901367,7.264406204223633,7.305494785308838,7.34641170501709,7.387154579162598,7.427724838256836,7.4681196212768555,7.50834321975708,7.548393249511719,7.5882673263549805
6.333968639373779,6.377166271209717,6.420180797576904,6.463008880615234,6.505654811859131,6.548117160797119,6.59039306640625,6.6324872970581055,6.674395561218262,6.71612024307251,6.7576584815979,6.799017429351807,6.840189456939697,6.881178855895996,6.921982288360596,6.962602138519287,7.003039360046387,7.043291091918945,7.083359241485596,7.123244285583496
5.86643123626709,5.909855842590332,5.953085899353027,5.996116638183594,6.038955211639404,6.081594467163086,6.124040603637695,6.166287422180176,6.208339691162109,6.250194549560547,6.291855812072754,6.333319664001465,6.3745880126953125,6.415658473968506,6.456532001495361,6.497213363647461,6.537696361541748,6.577982425689697,6.618073463439941,6.657968997955322
5.398245811462402,5.441932201385498,5.485409259796143,5.5286760330200195,5.5717315673828125,5.614579200744629,5.657217025756836,5.699642658233643,5.741860389709473,5.783867835998535,5.825664520263672,5.867252826690674,5.908630847930908,5.949797630310059,5.990756034851074,6.031503200531006,6.072044372558594,6.112372398376465,6.152491092681885,6.1923980712890625
4.929274082183838,4.973262786865234,5.017025470733643,5.060564041137695,5.103873252868652,5.146961212158203,5.189821720123291,5.232458114624023,5.274868965148926,5.317049980163574,5.359007835388184,5.4007415771484375,5.44224739074707,5.483528137207031,5.524583339691162,5.565415382385254,5.606017112731934,5.646396160125732,5.686549663543701,5.726478099822998
4.459319114685059,4.503663539886475,4.547763824462891,4.591619491577148,4.6352338790893555,4.678599834442139,4.721724987030029,4.764604091644287,4.807240962982178,4.849632740020752,4.891780376434326,4.933684825897217,4.975343704223633,5.016759872436523,5.057931423187256,5.0988593101501465,5.139543056488037,5.179981231689453,5.22017765045166,5.260128974914551
