num_itr,sup_err_5,sup_err_7,sup_err_9
10.0,0.1105827689170837,0.1416528522968292,0.11527866125106812
20.0,0.147659033536911,0.1184698939323425,0.14020049571990967
30.0,0.4370883405208588,0.4975555837154389,0.3797838389873505
40.0,0.419267624616623,0.4547554552555085,0.39927622675895696
50.0,0.0644374787807465,0.0345847010612487,0.03607368469238281
60.0,0.1564237177371979,0.0689452886581421,0.06276226043701177
70.0,0.2520947754383087,0.0795957744121552,0.0618582963943482
80.0,0.3019037544727326,0.1499989032745362,0.11879086494445806
90.0,0.2361485660076142,0.1164683997631073,0.08473670482635504
100.0,0.1301219761371613,0.0568021833896637,0.04896950721740728
110.0,0.0918812155723572,0.0814216136932373,0.16066908836364752
120.0,0.0873387753963471,0.0324703454971313,0.08799910545349127
130.0,0.09613037109375,0.0303155779838562,0.03941288590431219
140.0,0.0860507190227509,0.0340838432312012,0.036572724580764826
150.0,0.0816078186035156,0.0225801765918732,0.015458613634109553
160.0,0.0926697552204132,0.0243532955646515,0.01632761955261236
170.0,0.0926218330860138,0.0223662853240967,0.017778784036636408
180.0,0.0726416409015656,0.0140100717544555,0.01091593503952032
190.0,0.0626650452613831,0.0143414437770844,0.013869613409042414
200.0,0.0748749971389771,0.0141927301883698,0.007388442754745539
210.0,0.1365229189395905,0.0243752896785736,0.00705111026763916
220.0,0.1105492115020752,0.0313898324966431,0.008677631616592463
230.0,0.0803602933883667,0.0416189134120941,0.012031614780426025
240.0,0.0652455389499664,0.0248791873455048,0.0186814963817597
250.0,0.0554109215736389,0.0278289020061493,0.01666912436485296
260.0,0.0590856075286865,0.0315652787685394,0.0170204639434815
270.0,0.1222059428691864,0.0452137291431427,0.015652567148208674
280.0,0.2057372629642487,0.0530686974525452,0.013353019952774103
290.0,0.0678519904613495,0.0112763047218323,0.011759340763092041
300.0,0.0577648878097534,0.0124618411064148,0.012091338634490967
310.0,0.0817777812480927,0.0199065208435059,0.012916862964630127
320.0,0.1306163966655731,0.0212927162647247,0.012809216976165771
330.0,0.1413698494434357,0.0275375247001648,0.013606369495391846
340.0,0.1330463290214539,0.0296363830566406,0.01253587007522583
350.0,0.1436324119567871,0.0318727791309357,0.012637913227081299
360.0,0.2062172591686249,0.0443782508373261,0.01358938217163086
370.0,0.2847768366336823,0.048467218875885,0.013331234455108643
380.0,0.3154516518115998,0.0401203632354736,0.015232384204864557
390.0,0.0637751817703247,0.027812659740448,0.015004843473434504
400.0,0.1474694609642029,0.033269077539444,0.01395034790039068
410.0,0.1769320666790009,0.0356828570365906,0.014080613851547297
420.0,0.2099396288394928,0.0396530032157898,0.014877349138259943
430.0,0.2073441445827484,0.0414387881755829,0.01451855897903448
440.0,0.2074839770793915,0.0432079434394837,0.015350759029388483
450.0,0.2092021405696869,0.0442242622375488,0.018283694982528742
460.0,0.2402868568897248,0.0487602055072785,0.018019974231720026
470.0,0.2883797585964203,0.0560808181762695,0.017637521028518732
480.0,0.3306139409542084,0.0617394745349884,0.019646614789962824
490.0,0.2347590029239655,0.0643804371356964,0.018431454896926935
500.0,0.2837170660495758,0.0693494081497193,0.017959564924240168
510.0,0.2785825431346894,0.0672331750392914,0.023374050855636652
520.0,0.0776751935482025,0.0231786668300629,0.013198077678680475
530.0,0.0689089596271515,0.0306419432163239,0.016404241323471125
540.0,0.0855090320110321,0.0388447344303131,0.019023299217224177
550.0,0.1261449456214905,0.0448707640171051,0.020797848701477106
560.0,0.1473691463470459,0.0487150251865387,0.020462006330490168
570.0,0.0633446276187897,0.0351016223430634,0.020783871412277277
580.0,0.1209703981876373,0.0429453253746033,0.018967807292938288
590.0,0.1160804927349091,0.0460073947906494,0.019637912511825617
600.0,0.1486721932888031,0.0495986044406891,0.01897063851356512
610.0,0.1016130447387695,0.031348466873169,0.017679661512374933
620.0,0.0841614902019501,0.0324248373508453,0.01813903450965887
630.0,0.0585565268993378,0.0356524288654327,0.020571023225784357
640.0,0.0903659164905548,0.0399466753005982,0.020022898912429865
650.0,0.0826795995235443,0.0422841608524323,0.020236670970916804
660.0,0.1353430449962616,0.0469958782196045,0.020610123872757014
670.0,0.2310425341129303,0.0516397356987,0.020020574331283625
680.0,0.2600142061710358,0.0607835352420807,0.020814657211303766
690.0,0.2695334255695343,0.0580381751060486,0.020828753709793146
700.0,0.2867776453495026,0.063174843788147,0.022045165300369318
710.0,0.3192868530750275,0.0611917078495026,0.022490054368972834
720.0,0.4261021912097931,0.0744654834270477,0.021033525466919
730.0,0.4755610525608063,0.0795633494853974,0.021170377731323298
740.0,0.4294675886631012,0.0810989737510681,0.0216569602489472
750.0,0.4242832362651825,0.0830156207084656,0.022585839033126887
760.0,0.48848095536232,0.0866031348705292,0.02252241969108587
770.0,0.4648553431034088,0.0769743621349335,0.02512159943580633
780.0,0.4007261693477631,0.0736754238605499,0.025581389665603693
790.0,0.3781608045101166,0.0790863633155823,0.02600494027137762
800.0,0.3386392295360566,0.0845405459403992,0.02689382433891302
810.0,0.3980233371257782,0.0894272029399872,0.026458770036697443
820.0,0.4276436865329743,0.0863223969936371,0.02753612399101263
830.0,0.388997107744217,0.0896276831626892,0.028604805469512995
840.0,0.1961733400821686,0.0715706646442413,0.026513606309890803
850.0,0.0692444145679474,0.00576913356781,0.005701273679733332
860.0,0.0809156596660614,0.0062811672687531,0.005946069955825861
870.0,0.0759335458278656,0.0138735771179199,0.007066994905471857
880.0,0.0884865820407868,0.0316089987754821,0.018159508705139216
890.0,0.0570086538791657,0.0257442593574523,0.018072009086608942
900.0,0.0678423345088959,0.0223229527473449,0.013307929039001465
910.0,0.07829350233078,0.0182521641254425,0.011965453624725342
920.0,0.0985754728317261,0.0108755826950073,0.008316516876220703
930.0,0.102558970451355,0.0120464861392975,0.004480838775634766
940.0,0.0913575291633606,0.0234806835651398,0.006373912096023615
950.0,0.1325881779193878,0.0215579271316528,0.008377611637115534
960.0,0.1613281071186066,0.0300836861133576,0.008603006601333674
970.0,0.2059806883335114,0.0330807864665985,0.00900948047637945
980.0,0.1143440008163452,0.0440987944602966,0.013423472642898615
990.0,0.1346375346183777,0.0402848124504089,0.013015329837799128
1000.0,0.1571453213691712,0.0433988273143768,0.013005167245864924
1010.0,0.0791262984275818,0.0501314997673035,0.017219901084899958
1020.0,0.1471161842346192,0.0539486408233643,0.01705601811409002
1030.0,0.1571784317493439,0.0552612543106079,0.01658481359481817
1040.0,0.1496396660804749,0.0576325058937073,0.017017066478729304
1050.0,0.0967754125595093,0.0083027482032776,0.00453439354896551
1060.0,0.0790395736694336,0.0088016092777252,0.004855066537857111
1070.0,0.076425164937973,0.0068343281745911,0.006991326808929499
1080.0,0.080691009759903,0.0240514874458313,0.018117457628250178
1090.0,0.0836047828197479,0.0290844440460205,0.018205255270004328
1100.0,0.0904917418956757,0.0343360006809235,0.018545418977737482
1110.0,0.1059254109859467,0.0387620329856873,0.020769923925399836
1120.0,0.1469539701938629,0.0425845384597778,0.020620733499527033
1130.0,0.0767255425453186,0.0303337275981903,0.018271148204803522
1140.0,0.1296409368515015,0.0357914865016937,0.01839235424995428
1150.0,0.1574991643428803,0.0382299721240997,0.01835680007934576
1160.0,0.1494207680225373,0.03281170129776,0.0191394984722138
1170.0,0.2118441760540009,0.0357972383499146,0.019653707742691096
1180.0,0.2061783969402313,0.0301225781440735,0.01773142814636236
1190.0,0.2421852648258209,0.0358803868293762,0.01792553067207342
1200.0,0.2052590548992157,0.0405465662479401,0.020268321037292536
1210.0,0.1765131652355194,0.0422116816043854,0.022257119417190607
1220.0,0.1966536939144135,0.0500288307666779,0.02213826775550848
1230.0,0.1007314026355744,0.0348007082939147,0.027545005083084106
1240.0,0.0833506584167481,0.0205551385879516,0.02537277340888977
1250.0,0.0525639057159424,0.0141463279724121,0.016838669776916504
1260.0,0.0656531751155853,0.0130207538604736,0.017049342393875122
1270.0,0.0869247913360596,0.0134821236133576,0.016566157341003418
1280.0,0.1283159255981446,0.0090938806533814,0.009536445140838623
1290.0,0.1380862593650818,0.0094838440418243,0.009797453880310059
1300.0,0.0742965936660767,0.0244070887565613,0.010414123535156306
1310.0,0.082452803850174,0.0264287292957306,0.01100772619247442
1320.0,0.0894833505153656,0.0116825699806213,0.006965994834899902
1330.0,0.0674013197422028,0.0116887390613556,0.003518819808959961
1340.0,0.0906202793121338,0.0114217698574066,0.0035836100578308105
1350.0,0.0709099173545838,0.0120055377483368,0.003567039966583252
1360.0,0.0702012479305267,0.0247949063777924,0.006887227296829279
1370.0,0.0721803605556488,0.0239403545856476,0.01011651754379278
1380.0,0.0718037486076355,0.0247775614261627,0.010432332754135187
1390.0,0.0995693802833557,0.0260137021541596,0.01166024804115301
1400.0,0.1225648522377014,0.0270434319972992,0.011514276266098078
1410.0,0.1555595397949219,0.0271771550178528,0.010396927595138605
1420.0,0.1573016345500946,0.0284894108772278,0.010613650083541926
1430.0,0.2128712236881256,0.03510981798172,0.010837286710739191
1440.0,0.2584646046161652,0.0429279506206513,0.0106861293315888
1450.0,0.2644804418087006,0.0471377372741699,0.010396122932434138
1460.0,0.2275598347187042,0.0492425560951233,0.012072294950485285
1470.0,0.3034988939762116,0.0491845607757568,0.013505756855011042
1480.0,0.0848720371723175,0.0059787929058075,0.007887125015258845
1490.0,0.0776008665561676,0.0119313299655914,0.010899871587753351
1500.0,0.0760389268398285,0.0127274394035339,0.010190844535827692
1510.0,0.0920931994915009,0.0149571001529694,0.010506749153137263
1520.0,0.1331407725811005,0.0176451206207275,0.010728895664215143
1530.0,0.1883764564990998,0.0194348096847534,0.0104075968265534
1540.0,0.1727302968502045,0.0255367457866669,0.010311871767044123
1550.0,0.1490101516246796,0.0316925644874573,0.01456472277641302
1560.0,0.0752945244312287,0.0314958095550537,0.020214706659317072
1570.0,0.0906660556793213,0.0296744704246521,0.01966902613639837
1580.0,0.0965827107429505,0.0247264504432678,0.019602775573730524
1590.0,0.0950662791728974,0.0162306427955628,0.007037639617919922
1600.0,0.0858166813850403,0.0139318108558655,0.006464660167694092
1610.0,0.0881263315677643,0.0224235057830811,0.008500993251800593
1620.0,0.0890884101390839,0.0195980966091156,0.008857697248458918
1630.0,0.1103399097919464,0.0206697881221771,0.00836318731307989
1640.0,0.2168101370334625,0.0256470441818237,0.00792416930198675
