errs,lambdas
5.513429641723633e-07,1.0
4.917383194247282e-07,0.9990224828934506
4.470348358154297e-07,0.9980449657869013
3.8743019104003906e-07,0.9970674486803519
3.2782554626464844e-07,0.9960899315738025
2.980232239324643e-07,0.9951124144672532
2.8312206268310547e-07,0.9941348973607038
1.7881393438168303e-07,0.9931573802541545
1.7881393432617188e-07,0.9921798631476051
1.4901161196623214e-07,0.9912023460410557
1.192092896062924e-07,0.9902248289345064
1.3411045080014006e-07,0.989247311827957
5.96046448031462e-08,0.9882697947214076
8.940696724635266e-08,0.9872922776148583
5.960464483090178e-08,0.9863147605083089
1.4901161193847656e-07,0.9853372434017595
4.470348358154297e-08,0.9843597262952102
5.960464477539063e-08,0.9833822091886608
5.551115123125783e-17,0.9824046920821115
2.7755575615628914e-17,0.9814271749755621
1.4901161221603232e-08,0.9804496578690127
5.551115123125783e-17,0.9794721407624634
5.551115123125783e-17,0.978494623655914
-2.9802322304428586e-08,0.9775171065493646
2.9802322387695312e-08,0.9765395894428153
0.0,0.9755620723362659
-1.4901161193847656e-08,0.9745845552297165
-5.9604644719879474e-08,0.9736070381231672
2.9802322387695312e-08,0.9726295210166178
8.326672684688674e-17,0.9716520039100685
5.551115123125783e-17,0.9706744868035191
1.4901161249358807e-08,0.9696969696969697
1.4901161221603232e-08,0.9687194525904204
2.7755575615628914e-17,0.967741935483871
2.9802322443206464e-08,0.9667644183773216
4.4703483609298544e-08,0.9657869012707723
-1.490116116609208e-08,0.9648093841642229
1.4901161249358807e-08,0.9638318670576735
1.4901161277114383e-08,0.9628543499511242
4.470348358154297e-08,0.9618768328445748
1.4901161249358807e-08,0.9608993157380255
2.9802322387695312e-08,0.9599217986314761
2.7755575615628914e-17,0.9589442815249267
4.470348363705412e-08,0.9579667644183774
5.551115123125783e-17,0.956989247311828
5.96046448031462e-08,0.9560117302052786
8.326672684688674e-17,0.9550342130987293
4.470348358154297e-08,0.9540566959921799
2.9802322443206464e-08,0.9530791788856305
2.9802322387695312e-08,0.9521016617790812
0.0,0.9511241446725318
5.960464477539063e-08,0.9501466275659824
1.1920928955078125e-07,0.9491691104594331
2.9802322387695312e-08,0.9481915933528837
2.9802322443206464e-08,0.9472140762463344
5.960464477539063e-08,0.946236559139785
2.9802322387695312e-08,0.9452590420332356
2.9802322387695312e-08,0.9442815249266863
2.9802322387695312e-08,0.9433040078201369
5.551115123125783e-17,0.9423264907135875
2.9802322443206464e-08,0.9413489736070382
-2.9802322387695312e-08,0.9403714565004888
2.9802322387695312e-08,0.9393939393939394
2.9802322387695312e-08,0.9384164222873901
5.960464477539063e-08,0.9374389051808407
2.9802322443206464e-08,0.9364613880742914
2.9802322387695312e-08,0.935483870967742
5.960464477539063e-08,0.9345063538611926
0.0,0.9335288367546433
0.0,0.9325513196480939
2.9802322387695312e-08,0.9315738025415445
-2.980232233218416e-08,0.9305962854349952
2.9802322443206464e-08,0.9296187683284458
0.0,0.9286412512218963
0.0,0.927663734115347
2.9802322387695312e-08,0.9266862170087976
0.0,0.9257086999022482
5.960464477539063e-08,0.9247311827956989
2.9802322387695312e-08,0.9237536656891495
0.0,0.9227761485826002
5.551115123125783e-17,0.9217986314760508
2.9802322387695312e-08,0.9208211143695014
2.9802322387695312e-08,0.9198435972629521
5.960464483090178e-08,0.9188660801564027
0.0,0.9178885630498533
5.551115123125783e-17,0.916911045943304
2.9802322387695312e-08,0.9159335288367546
0.0,0.9149560117302052
-2.9802322387695312e-08,0.9139784946236559
5.551115123125783e-17,0.9130009775171065
0.0,0.9120234604105572
0.0,0.9110459433040078
-5.960464477539063e-08,0.9100684261974584
-5.9604644719879474e-08,0.9090909090909091
2.9802322387695312e-08,0.9081133919843597
5.551115123125783e-17,0.9071358748778103
5.551115123125783e-17,0.906158357771261
2.9802322443206464e-08,0.9051808406647116
2.9802322443206464e-08,0.9042033235581622
2.9802322387695312e-08,0.9032258064516129
2.9802322387695312e-08,0.9022482893450635
2.9802322443206464e-08,0.9012707722385142
0.0,0.9002932551319648
-2.980232233218416e-08,0.8993157380254154
2.9802322387695312e-08,0.8983382209188661
-2.9802322387695312e-08,0.8973607038123167
5.551115123125783e-17,0.8963831867057673
0.0,0.895405669599218
0.0,0.8944281524926686
5.960464483090178e-08,0.8934506353861192
-2.980232233218416e-08,0.8924731182795699
-2.9802322387695312e-08,0.8914956011730205
2.9802322387695312e-08,0.8905180840664711
5.551115123125783e-17,0.8895405669599218
-5.9604644719879474e-08,0.8885630498533724
5.960464477539063e-08,0.8875855327468231
-2.9802322387695312e-08,0.8866080156402737
0.0,0.8856304985337243
2.9802322387695312e-08,0.884652981427175
0.0,0.8836754643206256
2.9802322387695312e-08,0.8826979472140762
5.960464477539063e-08,0.8817204301075269
-2.9802322387695312e-08,0.8807429130009775
-2.9802322387695312e-08,0.8797653958944281
-5.960464477539063e-08,0.8787878787878788
2.9802322443206464e-08,0.8778103616813294
-2.980232233218416e-08,0.8768328445747801
5.960464477539063e-08,0.8758553274682307
0.0,0.8748778103616813
5.960464483090178e-08,0.873900293255132
2.9802322443206464e-08,0.8729227761485826
5.551115123125783e-17,0.8719452590420332
0.0,0.8709677419354839
0.0,0.8699902248289345
2.9802322443206464e-08,0.8690127077223851
0.0,0.8680351906158358
-5.9604644719879474e-08,0.8670576735092864
2.9802322443206464e-08,0.8660801564027371
2.9802322443206464e-08,0.8651026392961877
-2.980232233218416e-08,0.8641251221896383
5.960464483090178e-08,0.863147605083089
0.0,0.8621700879765396
2.9802322443206464e-08,0.8611925708699902
2.9802322387695312e-08,0.8602150537634409
5.960464477539063e-08,0.8592375366568915
-2.980232233218416e-08,0.8582600195503421
5.960464477539063e-08,0.8572825024437928
2.9802322387695312e-08,0.8563049853372434
0.0,0.855327468230694
0.0,0.8543499511241447
2.9802322387695312e-08,0.8533724340175953
2.9802322443206464e-08,0.852394916911046
5.551115123125783e-17,0.8514173998044966
0.0,0.8504398826979472
5.551115123125783e-17,0.8494623655913979
5.960464477539063e-08,0.8484848484848485
-2.9802322387695312e-08,0.8475073313782991
-2.9802322387695312e-08,0.8465298142717498
5.960464483090178e-08,0.8455522971652004
5.960464483090178e-08,0.844574780058651
2.9802322387695312e-08,0.8435972629521017
2.9802322443206464e-08,0.8426197458455523
2.9802322443206464e-08,0.841642228739003
0.0,0.8406647116324536
0.0,0.8396871945259042
5.960464483090178e-08,0.8387096774193549
2.9802322443206464e-08,0.8377321603128055
2.9802322387695312e-08,0.8367546432062561
-2.9802322387695312e-08,0.8357771260997068
2.9802322443206464e-08,0.8347996089931574
0.0,0.833822091886608
5.960464483090178e-08,0.8328445747800587
0.0,0.8318670576735093
0.0,0.83088954056696
-2.9802322387695312e-08,0.8299120234604106
5.551115123125783e-17,0.8289345063538612
2.9802322387695312e-08,0.8279569892473118
2.9802322387695312e-08,0.8269794721407624
5.551115123125783e-17,0.826001955034213
2.9802322387695312e-08,0.8250244379276637
5.960464483090178e-08,0.8240469208211143
5.551115123125783e-17,0.8230694037145649
5.960464483090178e-08,0.8220918866080156
2.9802322443206464e-08,0.8211143695014662
5.960464477539063e-08,0.8201368523949168
0.0,0.8191593352883675
2.9802322443206464e-08,0.8181818181818181
2.9802322387695312e-08,0.8172043010752688
5.551115123125783e-17,0.8162267839687194
5.551115123125783e-17,0.81524926686217
5.551115123125783e-17,0.8142717497556207
2.9802322387695312e-08,0.8132942326490713
2.9802322387695312e-08,0.8123167155425219
-5.9604644719879474e-08,0.8113391984359726
0.0,0.8103616813294232
0.0,0.8093841642228738
2.9802322387695312e-08,0.8084066471163245
0.0,0.8074291300097751
2.9802322387695312e-08,0.8064516129032258
-5.960464477539063e-08,0.8054740957966764
-2.980232233218416e-08,0.804496578690127
0.0,0.8035190615835777
-2.9802322387695312e-08,0.8025415444770283
2.9802322387695312e-08,0.8015640273704789
-2.9802322387695312e-08,0.8005865102639296
2.9802322443206464e-08,0.7996089931573802
2.9802322443206464e-08,0.7986314760508308
0.0,0.7976539589442815
0.0,0.7966764418377321
-5.960464477539063e-08,0.7956989247311828
0.0,0.7947214076246334
2.9802322387695312e-08,0.793743890518084
-2.980232233218416e-08,0.7927663734115347
5.960464477539063e-08,0.7917888563049853
-2.9802322387695312e-08,0.7908113391984359
5.551115123125783e-17,0.7898338220918866
-2.980232233218416e-08,0.7888563049853372
0.0,0.7878787878787878
-5.960464477539063e-08,0.7869012707722385
-2.980232233218416e-08,0.7859237536656891
-5.9604644719879474e-08,0.7849462365591398
-2.9802322387695312e-08,0.7839687194525904
-2.9802322387695312e-08,0.782991202346041
5.551115123125783e-17,0.7820136852394917
2.9802322443206464e-08,0.7810361681329423
5.551115123125783e-17,0.7800586510263929
5.960464483090178e-08,0.7790811339198436
0.0,0.7781036168132942
-2.980232233218416e-08,0.7771260997067448
2.9802322387695312e-08,0.7761485826001955
2.9802322443206464e-08,0.7751710654936461
5.960464483090178e-08,0.7741935483870968
5.960464477539063e-08,0.7732160312805474
-5.960464477539063e-08,0.772238514173998
5.960464477539063e-08,0.7712609970674487
5.551115123125783e-17,0.7702834799608993
-2.9802322387695312e-08,0.7693059628543499
-5.960464477539063e-08,0.7683284457478006
2.9802322443206464e-08,0.7673509286412512
2.9802322443206464e-08,0.7663734115347018
2.9802322387695312e-08,0.7653958944281525
5.551115123125783e-17,0.7644183773216031
5.551115123125783e-17,0.7634408602150538
-2.980232233218416e-08,0.7624633431085044
0.0,0.761485826001955
2.9802322387695312e-08,0.7605083088954057
5.960464483090178e-08,0.7595307917888563
2.9802322387695312e-08,0.7585532746823069
5.960464477539063e-08,0.7575757575757576
0.0,0.7565982404692082
5.551115123125783e-17,0.7556207233626588
0.0,0.7546432062561095
-2.9802322387695312e-08,0.7536656891495601
2.9802322387695312e-08,0.7526881720430108
5.960464483090178e-08,0.7517106549364614
-2.9802322387695312e-08,0.750733137829912
2.9802322387695312e-08,0.7497556207233627
5.551115123125783e-17,0.7487781036168133
5.551115123125783e-17,0.7478005865102639
0.0,0.7468230694037146
2.9802322387695312e-08,0.7458455522971652
2.9802322387695312e-08,0.7448680351906158
2.9802322443206464e-08,0.7438905180840665
5.960464477539063e-08,0.7429130009775171
2.9802322387695312e-08,0.7419354838709677
5.960464477539063e-08,0.7409579667644184
0.0,0.739980449657869
0.0,0.7390029325513197
5.960464477539063e-08,0.7380254154447703
1.1920928955078125e-07,0.7370478983382209
2.9802322443206464e-08,0.7360703812316716
8.940696721859709e-08,0.7350928641251222
5.551115123125783e-17,0.7341153470185728
0.0,0.7331378299120235
5.551115123125783e-17,0.7321603128054741
-5.960464477539063e-08,0.7311827956989247
-2.9802322387695312e-08,0.7302052785923754
2.9802322387695312e-08,0.729227761485826
5.551115123125783e-17,0.7282502443792767
5.551115123125783e-17,0.7272727272727273
5.960464477539063e-08,0.7262952101661779
2.9802322443206464e-08,0.7253176930596286
5.960464477539063e-08,0.7243401759530792
2.9802322387695312e-08,0.7233626588465298
2.9802322443206464e-08,0.7223851417399805
2.9802322387695312e-08,0.7214076246334311
5.960464477539063e-08,0.7204301075268817
0.0,0.7194525904203324
2.9802322443206464e-08,0.718475073313783
2.9802322443206464e-08,0.7174975562072337
0.0,0.7165200391006843
5.551115123125783e-17,0.7155425219941349
8.940696721859709e-08,0.7145650048875856
5.960464477539063e-08,0.7135874877810362
0.0,0.7126099706744868
8.940696716308594e-08,0.7116324535679375
5.960464477539063e-08,0.7106549364613881
2.9802322443206464e-08,0.7096774193548387
0.0,0.7086999022482894
8.940696716308594e-08,0.70772238514174
8.940696721859709e-08,0.7067448680351907
2.9802322387695312e-08,0.7057673509286413
0.0,0.7047898338220919
5.960464477539063e-08,0.7038123167155426
2.9802322387695312e-08,0.7028347996089932
2.9802322387695312e-08,0.7018572825024438
5.960464483090178e-08,0.7008797653958945
2.9802322443206464e-08,0.6999022482893451
2.9802322387695312e-08,0.6989247311827957
5.960464477539063e-08,0.6979472140762464
2.9802322387695312e-08,0.696969696969697
5.960464477539063e-08,0.6959921798631477
5.960464477539063e-08,0.6950146627565983
5.551115123125783e-17,0.6940371456500489
0.0,0.6930596285434996
8.940696721859709e-08,0.6920821114369502
0.0,0.6911045943304008
5.551115123125783e-17,0.6901270772238515
-2.9802322387695312e-08,0.6891495601173021
0.0,0.6881720430107527
0.0,0.6871945259042034
5.551115123125783e-17,0.686217008797654
8.940696716308594e-08,0.6852394916911047
5.960464483090178e-08,0.6842619745845553
0.0,0.6832844574780059
5.960464483090178e-08,0.6823069403714566
2.9802322387695312e-08,0.6813294232649072
0.0,0.6803519061583578
2.9802322443206464e-08,0.6793743890518085
2.9802322387695312e-08,0.6783968719452591
5.960464483090178e-08,0.6774193548387097
2.9802322443206464e-08,0.6764418377321604
5.960464483090178e-08,0.675464320625611
0.0,0.6744868035190617
2.9802322387695312e-08,0.6735092864125123
