num_itr,sup_err_5,sup_err_7,sup_err_9
10.0,0.5607094466686249,0.4637339413166046,0.4003199189901352
20.0,0.0460582375526428,0.1026642620563507,0.08529138565063477
30.0,0.0376670658588409,0.0947506725788116,0.07915318012237549
40.0,0.0133515000343322,0.0316195487976074,0.028550773859024048
50.0,0.0207482874393463,0.044819951057434,0.039182424545288086
60.0,0.0148356854915618,0.0382621586322784,0.03563481569290161
70.0,0.0061515271663665,0.0181007236242294,0.01387035846710205
80.0,0.0019269585609436,0.0068386793136596,0.006616234779357966
90.0,0.0025359094142913,0.0089116543531417,0.008527845144271878
100.0,0.0024102926254272,0.0083158165216445,0.008001536130905179
110.0,0.0023181438446044,0.0083048194646835,0.0076887905597687045
120.0,0.002630591392517,0.0085591673851013,0.007938250899314908
130.0,0.002506285905838,0.0083816051483154,0.007490023970603971
140.0,0.0027208179235458,0.0081219375133514,0.00735177099704748
150.0,0.0021785944700241,0.0068158507347106,0.005308762192726135
160.0,0.0019556283950805,0.007021427154541,0.005582526326179504
170.0,0.0020309686660766,0.007484495639801,0.005756780505180359
180.0,0.0025594532489776,0.0069974958896636,0.005476474761962891
190.0,0.0009334981441497,0.0037943720817565,0.002682924270629883
200.0,0.0010234117507934,0.0038323998451232,0.002504140138626154
210.0,0.0010696947574615,0.0031757652759552,0.0020539760589600164
220.0,0.0006116479635238,0.0023012459278106,0.001357048749923706
230.0,0.0005271434783935,0.0025541484355926,0.0015753656625748513
240.0,0.0006903409957885,0.0019600093364715,0.001169741153717041
250.0,0.0003184378147125,0.0010137110948562,0.0005522370338440497
260.0,0.0009028315544128,0.0010969638824462,0.0005933195352554876
270.0,0.0007867813110351,0.001220703125,0.0006756931543350775
280.0,0.0008009374141693,0.0011891722679138,0.000606119632720975
290.0,0.0007478594779968,0.0009324848651885,0.0004831850528717596
300.0,0.0007383823394775,0.0009881556034088,0.0005485713481903631
310.0,0.0011472404003143,0.0009989440441131,0.0005663335323334295
320.0,0.0005369186401367,0.0008671879768371,0.0004394352436065674
330.0,0.0006654411554336,0.0009457916021347,0.0005001425743103027
340.0,0.001282975077629,0.000899463891983,0.00045309960842135344
350.0,0.0002584755420684,0.0004429519176483,0.00023743510246282407
360.0,0.0004857182502747,0.0003239810466766,0.00023776292800908871
370.0,0.000693917274475,0.0003387629985809,0.0002019107341766635
380.0,0.0005723237991333,0.000305026769638,0.0001778304576874612
390.0,0.0008787512779235,0.0003739297389984,0.00022952258586891872
400.0,0.0010739564895629,0.0003398358821868,0.00020176172256475278
410.0,0.0003268718719482,0.0003627240657806,0.00020816922187805176
420.0,0.0006029009819031,0.0003495216369628,0.00019134581089019775
430.0,0.0006295442581176,0.0003818571567535,0.00022019445896148682
440.0,0.000469148159027,0.0003730058670043,0.0001904517412185669
450.0,0.0007584244012832,0.0003749430179595,0.00020039081573486328
460.0,0.0007010102272033,0.0003130733966827,0.00012493133544927426
470.0,0.0008557587862014,0.0003288984298706,0.0001484751701355258
480.0,0.0009068548679351,0.0003425925970077,0.00016808509826665707
490.0,0.0005342364311218,0.0002774745225906,0.00010779500007629395
500.0,0.0008317530155181,0.0001667141914367,8.507072925567627e-05
510.0,0.0004222989082336,0.0002058148384094,9.687244892120361e-05
520.0,0.0004696846008301,0.0002176165580749,0.00010742247104644775
530.0,0.0004364252090454,0.0001972317695617,8.696317672735043e-05
540.0,0.0003813207149506,0.0001333355903625,6.167590618133545e-05
550.0,0.0005538165569305,0.0001327693462371,5.5164098739624023e-05
560.0,0.0002730786800385,0.0001261234283447,4.847347736364194e-05
570.0,0.0005545914173126,0.0001027286052703,3.4689903259277344e-05
580.0,0.0006425380706787,0.0001114308834075,4.315376281738281e-05
590.0,0.0005497336387634,0.0001089125871658,4.07099723815918e-05
600.0,0.0007255673408508,0.0001248717308044,3.702938556676694e-05
610.0,0.0007722973823547,0.000125229358673,4.595518112188168e-05
620.0,0.0005265474319458,0.0001233518123626,5.003809928899594e-05
630.0,0.0009230375289916,0.0001297891139984,4.824995994573422e-05
640.0,0.0006165504455566,0.0001123696565628,3.74913215637207e-05
650.0,0.000463455915451,0.0001239776611328,4.464387893682309e-05
660.0,0.0010292381048202,0.0001302361488342,3.784894943242856e-05
670.0,0.0008060187101364,0.0001248270273208,4.014372825630885e-05
680.0,0.0007719993591308,0.0001330971717834,4.1171908378656585e-05
690.0,0.0012585222721099,0.0001414269208908,3.9070844650268555e-05
700.0,0.001581072807312,0.0001359283924102,4.227459430702907e-05
710.0,0.001422643661499,0.0001444518566131,4.172325134277344e-05
720.0,0.0007240772247314,5.604326725006104e-05,1.3232231140136719e-05
730.0,0.0007534772157669,7.393956184387207e-05,1.7940998077392578e-05
740.0,0.0011137127876281,8.118152618408203e-05,1.6480684280395508e-05
750.0,0.0005509853363037,7.396936416625977e-05,1.8015503883361816e-05
760.0,0.0003512501716613,6.708502769470215e-05,1.6808509826660156e-05
770.0,0.0007014274597167,7.152557373046875e-05,1.8477439880371094e-05
780.0,0.0009862184524536,8.177757263183594e-05,1.6987323760986328e-05
790.0,0.0008476078510284,7.975101470947266e-05,1.6123056411743164e-05
800.0,0.0007995069026947,7.31050968170166e-05,1.5854835510253906e-05
810.0,0.0010744333267211,5.973875522613525e-05,1.3947486877441406e-05
820.0,0.0010672211647033,8.346140384674072e-05,1.5288591384887695e-05
830.0,0.0004011392593383,7.346272468566895e-05,1.329183578491211e-05
